# Conversion and rate: T (C), alpha (-), dalpha/dt (1/s) for each beta.
T_C_1K,alpha_1K,rate_dadt_1/s_1K,T_C_3K,alpha_3K,rate_dadt_1/s_3K,T_C_5K,alpha_5K,rate_dadt_1/s_5K
313.932,0.00100189,3.52062e-06,326.313,0.00104313,1.16375e-05,332.186,0.000962366,1.79996e-05
313.966,0.00100908,3.53882e-06,326.345,0.00105062,1.16978e-05,332.218,0.000969262,1.80924e-05
314,0.00101631,3.55711e-06,326.377,0.00105815,1.17583e-05,332.25,0.000976194,1.81857e-05
314.034,0.00102357,3.5755e-06,326.409,0.00106572,1.18192e-05,332.282,0.000983162,1.82796e-05
314.068,0.00103087,3.59399e-06,326.441,0.00107332,1.18805e-05,332.313,0.000990166,1.83739e-05
314.102,0.0010382,3.61258e-06,326.473,0.00108097,1.1942e-05,332.345,0.000997206,1.84688e-05
314.136,0.00104558,3.63127e-06,326.506,0.00108865,1.20039e-05,332.377,0.00100428,1.85641e-05
314.17,0.00105299,3.65006e-06,326.538,0.00109638,1.20662e-05,332.409,0.00101139,1.866e-05
314.204,0.00106044,3.66895e-06,326.57,0.00110414,1.21288e-05,332.441,0.00101854,1.87564e-05
314.238,0.00106793,3.68795e-06,326.602,0.00111195,1.21917e-05,332.473,0.00102573,1.88534e-05
314.272,0.00107546,3.70705e-06,326.634,0.0011198,1.22549e-05,332.504,0.00103295,1.89508e-05
314.306,0.00108302,3.72625e-06,326.666,0.00112768,1.23185e-05,332.536,0.00104022,1.90488e-05
314.34,0.00109063,3.74555e-06,326.698,0.00113561,1.23825e-05,332.568,0.00104751,1.91473e-05
314.374,0.00109828,3.76496e-06,326.73,0.00114358,1.24468e-05,332.6,0.00105485,1.92463e-05
314.407,0.00110596,3.78448e-06,326.762,0.00115159,1.25114e-05,332.632,0.00106222,1.93459e-05
314.441,0.00111369,3.8041e-06,326.794,0.00115964,1.25764e-05,332.664,0.00106964,1.9446e-05
314.475,0.00112145,3.82383e-06,326.827,0.00116774,1.26418e-05,332.696,0.00107709,1.95467e-05
314.509,0.00112926,3.84367e-06,326.859,0.00117587,1.27075e-05,332.727,0.00108458,1.96479e-05
314.543,0.0011371,3.86361e-06,326.891,0.00118405,1.27735e-05,332.759,0.00109211,1.97496e-05
314.577,0.00114499,3.88366e-06,326.923,0.00119227,1.28399e-05,332.791,0.00109967,1.98519e-05
314.611,0.00115292,3.90382e-06,326.955,0.00120054,1.29067e-05,332.823,0.00110728,1.99548e-05
314.645,0.00116089,3.92409e-06,326.987,0.00120884,1.29739e-05,332.855,0.00111492,2.00582e-05
314.679,0.0011689,3.94447e-06,327.019,0.00121719,1.30414e-05,332.887,0.00112261,2.01621e-05
314.713,0.00117695,3.96496e-06,327.051,0.00122559,1.31093e-05,332.918,0.00113034,2.02667e-05
314.747,0.00118504,3.98556e-06,327.083,0.00123402,1.31775e-05,332.95,0.0011381,2.03718e-05
314.781,0.00119318,4.00628e-06,327.115,0.0012425,1.32461e-05,332.982,0.00114591,2.04775e-05
314.815,0.00120136,4.02711e-06,327.147,0.00125103,1.33151e-05,333.014,0.00115375,2.05837e-05
314.849,0.00120958,4.04805e-06,327.18,0.0012596,1.33845e-05,333.046,0.00116164,2.06905e-05
314.883,0.00121784,4.0691e-06,327.212,0.00126821,1.34542e-05,333.078,0.00116957,2.07979e-05
314.916,0.00122615,4.09027e-06,327.244,0.00127687,1.35244e-05,333.11,0.00117754,2.09059e-05
314.95,0.0012345,4.11155e-06,327.276,0.00128557,1.35949e-05,333.141,0.00118555,2.10145e-05
314.984,0.00124289,4.13295e-06,327.308,0.00129432,1.36658e-05,333.173,0.0011936,2.11237e-05
315.018,0.00125133,4.15447e-06,327.34,0.00130312,1.3737e-05,333.205,0.00120169,2.12334e-05
315.052,0.00125981,4.1761e-06,327.372,0.00131196,1.38087e-05,333.237,0.00120983,2.13438e-05
315.086,0.00126833,4.19785e-06,327.404,0.00132085,1.38808e-05,333.269,0.001218,2.14548e-05
315.12,0.0012769,4.21972e-06,327.436,0.00132978,1.39532e-05,333.301,0.00122623,2.15663e-05
315.154,0.00128552,4.24171e-06,327.468,0.00133876,1.40261e-05,333.333,0.00123449,2.16785e-05
315.188,0.00129418,4.26382e-06,327.501,0.00134779,1.40993e-05,333.364,0.00124279,2.17913e-05
315.222,0.00130288,4.28605e-06,327.533,0.00135686,1.4173e-05,333.396,0.00125114,2.19047e-05
315.256,0.00131163,4.3084e-06,327.565,0.00136598,1.4247e-05,333.428,0.00125954,2.20187e-05
315.29,0.00132042,4.33088e-06,327.597,0.00137515,1.43215e-05,333.46,0.00126797,2.21333e-05
315.324,0.00132926,4.35347e-06,327.629,0.00138437,1.43964e-05,333.492,0.00127645,2.22485e-05
315.358,0.00133815,4.37619e-06,327.661,0.00139364,1.44716e-05,333.524,0.00128498,2.23644e-05
315.392,0.00134709,4.39903e-06,327.693,0.00140295,1.45473e-05,333.555,0.00129355,2.24809e-05
315.425,0.00135607,4.422e-06,327.725,0.00141231,1.46234e-05,333.587,0.00130216,2.25981e-05
315.459,0.00136509,4.44509e-06,327.757,0.00142172,1.46999e-05,333.619,0.00131082,2.27159e-05
315.493,0.00137417,4.46831e-06,327.789,0.00143118,1.47768e-05,333.651,0.00131952,2.28343e-05
315.527,0.00138329,4.49166e-06,327.822,0.00144069,1.48542e-05,333.683,0.00132827,2.29534e-05
315.561,0.00139246,4.51513e-06,327.854,0.00145025,1.4932e-05,333.715,0.00133707,2.30731e-05
315.595,0.00140167,4.53873e-06,327.886,0.00145986,1.50102e-05,333.747,0.00134591,2.31935e-05
315.629,0.00141094,4.56246e-06,327.918,0.00146953,1.50888e-05,333.778,0.0013548,2.33145e-05
315.663,0.00142025,4.58632e-06,327.95,0.00147924,1.51679e-05,333.81,0.00136373,2.34362e-05
315.697,0.00142962,4.61032e-06,327.982,0.001489,1.52474e-05,333.842,0.00137271,2.35586e-05
315.731,0.00143903,4.63444e-06,328.014,0.00149881,1.53273e-05,333.874,0.00138174,2.36816e-05
315.765,0.00144849,4.65869e-06,328.046,0.00150868,1.54077e-05,333.906,0.00139081,2.38053e-05
315.799,0.001458,4.68308e-06,328.078,0.00151859,1.54885e-05,333.938,0.00139993,2.39297e-05
315.833,0.00146756,4.7076e-06,328.11,0.00152856,1.55697e-05,333.969,0.0014091,2.40548e-05
315.867,0.00147717,4.73226e-06,328.142,0.00153858,1.56514e-05,334.001,0.00141832,2.41805e-05
315.901,0.00148683,4.75705e-06,328.175,0.00154865,1.57336e-05,334.033,0.00142758,2.43069e-05
315.935,0.00149654,4.78197e-06,328.207,0.00155878,1.58162e-05,334.065,0.0014369,2.4434e-05
315.968,0.0015063,4.80703e-06,328.239,0.00156896,1.58992e-05,334.097,0.00144626,2.45619e-05
316.002,0.00151611,4.83223e-06,328.271,0.00157919,1.59827e-05,334.129,0.00145567,2.46904e-05
316.036,0.00152598,4.85757e-06,328.303,0.00158948,1.60667e-05,334.161,0.00146513,2.48196e-05
316.07,0.00153589,4.88305e-06,328.335,0.00159982,1.61511e-05,334.192,0.00147464,2.49495e-05
316.104,0.00154586,4.90866e-06,328.367,0.00161021,1.6236e-05,334.224,0.0014842,2.50802e-05
316.138,0.00155588,4.93442e-06,328.399,0.00162066,1.63214e-05,334.256,0.00149381,2.52115e-05
316.172,0.00156596,4.96032e-06,328.431,0.00163117,1.64072e-05,334.288,0.00150347,2.53436e-05
316.206,0.00157608,4.98636e-06,328.463,0.00164173,1.64935e-05,334.32,0.00151318,2.54764e-05
316.24,0.00158626,5.01254e-06,328.496,0.00165234,1.65803e-05,334.352,0.00152294,2.56099e-05
316.274,0.00159649,5.03887e-06,328.528,0.00166301,1.66675e-05,334.383,0.00153275,2.57441e-05
316.308,0.00160678,5.06534e-06,328.56,0.00167374,1.67552e-05,334.415,0.00154262,2.58791e-05
316.342,0.00161712,5.09196e-06,328.592,0.00168453,1.68435e-05,334.447,0.00155253,2.60149e-05
316.376,0.00162751,5.11872e-06,328.624,0.00169537,1.69322e-05,334.479,0.0015625,2.61513e-05
316.41,0.00163796,5.14563e-06,328.656,0.00170626,1.70213e-05,334.511,0.00157252,2.62886e-05
316.444,0.00164847,5.17269e-06,328.688,0.00171722,1.7111e-05,334.543,0.0015826,2.64265e-05
316.477,0.00165903,5.1999e-06,328.72,0.00172823,1.72012e-05,334.575,0.00159272,2.65653e-05
316.511,0.00166964,5.22726e-06,328.752,0.0017393,1.72919e-05,334.606,0.0016029,2.67048e-05
316.545,0.00168031,5.25476e-06,328.784,0.00175043,1.7383e-05,334.638,0.00161313,2.6845e-05
316.579,0.00169104,5.28242e-06,328.816,0.00176162,1.74747e-05,334.67,0.00162342,2.69861e-05
316.613,0.00170182,5.31023e-06,328.849,0.00177287,1.75669e-05,334.702,0.00163376,2.71279e-05
316.647,0.00171266,5.3382e-06,328.881,0.00178417,1.76596e-05,334.734,0.00164415,2.72704e-05
316.681,0.00172356,5.36631e-06,328.913,0.00179554,1.77527e-05,334.766,0.0016546,2.74138e-05
316.715,0.00173452,5.39459e-06,328.945,0.00180696,1.78465e-05,334.797,0.00166511,2.7558e-05
316.749,0.00174553,5.42301e-06,328.977,0.00181845,1.79407e-05,334.829,0.00167567,2.77029e-05
316.783,0.0017566,5.4516e-06,329.009,0.00183,1.80354e-05,334.861,0.00168628,2.78487e-05
316.817,0.00176773,5.48034e-06,329.041,0.0018416,1.81307e-05,334.893,0.00169695,2.79952e-05
316.851,0.00177892,5.50924e-06,329.073,0.00185327,1.82265e-05,334.925,0.00170768,2.81426e-05
316.885,0.00179016,5.5383e-06,329.105,0.001865,1.83228e-05,334.957,0.00171846,2.82907e-05
316.919,0.00180147,5.56752e-06,329.137,0.0018768,1.84197e-05,334.989,0.0017293,2.84397e-05
316.953,0.00181283,5.5969e-06,329.17,0.00188865,1.85171e-05,335.02,0.0017402,2.85895e-05
316.986,0.00182426,5.62645e-06,329.202,0.00190057,1.8615e-05,335.052,0.00175115,2.87401e-05
317.02,0.00183575,5.65615e-06,329.234,0.00191255,1.87134e-05,335.084,0.00176217,2.88916e-05
317.054,0.00184729,5.68602e-06,329.266,0.00192459,1.88125e-05,335.116,0.00177324,2.90439e-05
317.088,0.0018589,5.71606e-06,329.298,0.0019367,1.8912e-05,335.148,0.00178437,2.9197e-05
317.122,0.00187057,5.74626e-06,329.33,0.00194887,1.90121e-05,335.18,0.00179555,2.9351e-05
317.156,0.0018823,5.77663e-06,329.362,0.00196111,1.91128e-05,335.211,0.0018068,2.95058e-05
317.19,0.00189409,5.80716e-06,329.394,0.00197341,1.9214e-05,335.243,0.00181811,2.96615e-05
317.224,0.00190595,5.83787e-06,329.426,0.00198578,1.93158e-05,335.275,0.00182947,2.9818e-05
317.258,0.00191786,5.86874e-06,329.458,0.00199821,1.94181e-05,335.307,0.0018409,2.99754e-05
317.292,0.00192984,5.89978e-06,329.49,0.00201071,1.95211e-05,335.339,0.00185238,3.01336e-05
317.326,0.00194189,5.931e-06,329.523,0.00202327,1.96245e-05,335.371,0.00186393,3.02928e-05
317.36,0.001954,5.96239e-06,329.555,0.0020359,1.97286e-05,335.403,0.00187554,3.04528e-05
317.394,0.00196617,5.99395e-06,329.587,0.0020486,1.98332e-05,335.434,0.0018872,3.06137e-05
317.428,0.0019784,6.02569e-06,329.619,0.00206137,1.99384e-05,335.466,0.00189893,3.07755e-05
317.462,0.00199071,6.0576e-06,329.651,0.0020742,2.00442e-05,335.498,0.00191073,3.09382e-05
317.495,0.00200307,6.08969e-06,329.683,0.0020871,2.01506e-05,335.53,0.00192258,3.11017e-05
317.529,0.0020155,6.12195e-06,329.715,0.00210007,2.02576e-05,335.562,0.0019345,3.12662e-05
317.563,0.002028,6.1544e-06,329.747,0.00211311,2.03651e-05,335.594,0.00194648,3.14316e-05
317.597,0.00204056,6.18702e-06,329.779,0.00212621,2.04733e-05,335.625,0.00195852,3.15979e-05
317.631,0.0020532,6.21983e-06,329.811,0.00213939,2.0582e-05,335.657,0.00197063,3.17651e-05
317.665,0.00206589,6.25281e-06,329.844,0.00215264,2.06914e-05,335.689,0.0019828,3.19333e-05
317.699,0.00207866,6.28598e-06,329.876,0.00216596,2.08014e-05,335.721,0.00199504,3.21024e-05
317.733,0.00209149,6.31933e-06,329.908,0.00217934,2.0912e-05,335.753,0.00200734,3.22724e-05
317.767,0.00210439,6.35287e-06,329.94,0.0021928,2.10231e-05,335.785,0.0020197,3.24433e-05
317.801,0.00211736,6.3866e-06,329.972,0.00220633,2.1135e-05,335.817,0.00203214,3.26152e-05
317.835,0.0021304,6.42051e-06,330.004,0.00221994,2.12474e-05,335.848,0.00204463,3.27881e-05
317.869,0.0021435,6.45461e-06,330.036,0.00223361,2.13604e-05,335.88,0.0020572,3.29619e-05
317.903,0.00215668,6.48889e-06,330.068,0.00224736,2.14741e-05,335.912,0.00206983,3.31367e-05
317.937,0.00216993,6.52337e-06,330.1,0.00226118,2.15884e-05,335.944,0.00208252,3.33124e-05
317.971,0.00218325,6.55804e-06,330.132,0.00227508,2.17034e-05,335.976,0.00209529,3.34891e-05
318.004,0.00219663,6.5929e-06,330.164,0.00228904,2.1819e-05,336.008,0.00210812,3.36668e-05
318.038,0.00221009,6.62796e-06,330.197,0.00230309,2.19352e-05,336.039,0.00212102,3.38455e-05
318.072,0.00222362,6.66321e-06,330.229,0.00231721,2.20521e-05,336.071,0.00213399,3.40251e-05
318.106,0.00223723,6.69866e-06,330.261,0.0023314,2.21696e-05,336.103,0.00214703,3.42058e-05
318.14,0.0022509,6.7343e-06,330.293,0.00234567,2.22878e-05,336.135,0.00216014,3.43875e-05
318.174,0.00226465,6.77014e-06,330.325,0.00236001,2.24066e-05,336.167,0.00217331,3.45702e-05
318.208,0.00227847,6.80618e-06,330.357,0.00237443,2.25261e-05,336.199,0.00218656,3.47538e-05
318.242,0.00229236,6.84242e-06,330.389,0.00238893,2.26463e-05,336.231,0.00219988,3.49385e-05
318.276,0.00230633,6.87886e-06,330.421,0.00240351,2.27672e-05,336.262,0.00221326,3.51243e-05
318.31,0.00232038,6.91551e-06,330.453,0.00241816,2.28887e-05,336.294,0.00222672,3.5311e-05
318.344,0.00233449,6.95236e-06,330.485,0.00243289,2.30109e-05,336.326,0.00224025,3.54988e-05
318.378,0.00234869,6.98941e-06,330.518,0.0024477,2.31337e-05,336.358,0.00225385,3.56877e-05
318.412,0.00236295,7.02667e-06,330.55,0.00246259,2.32573e-05,336.39,0.00226753,3.58776e-05
318.446,0.0023773,7.06414e-06,330.582,0.00247756,2.33815e-05,336.422,0.00228128,3.60685e-05
318.48,0.00239172,7.10181e-06,330.614,0.00249261,2.35064e-05,336.454,0.0022951,3.62605e-05
318.513,0.00240622,7.1397e-06,330.646,0.00250774,2.36321e-05,336.485,0.00230899,3.64536e-05
318.547,0.00242079,7.17779e-06,330.678,0.00252295,2.37584e-05,336.517,0.00232296,3.66477e-05
318.581,0.00243545,7.2161e-06,330.71,0.00253824,2.38854e-05,336.549,0.002337,3.6843e-05
318.615,0.00245018,7.25462e-06,330.742,0.00255362,2.40132e-05,336.581,0.00235112,3.70393e-05
318.649,0.00246499,7.29336e-06,330.774,0.00256907,2.41417e-05,336.613,0.00236531,3.72367e-05
318.683,0.00247988,7.33231e-06,330.806,0.00258461,2.42708e-05,336.645,0.00237958,3.74352e-05
318.717,0.00249485,7.37148e-06,330.838,0.00260023,2.44007e-05,336.676,0.00239393,3.76348e-05
318.751,0.0025099,7.41087e-06,330.871,0.00261594,2.45313e-05,336.708,0.00240835,3.78355e-05
318.785,0.00252503,7.45048e-06,330.903,0.00263173,2.46627e-05,336.74,0.00242285,3.80374e-05
318.819,0.00254024,7.49031e-06,330.935,0.0026476,2.47948e-05,336.772,0.00243742,3.82403e-05
318.853,0.00255553,7.53036e-06,330.967,0.00266356,2.49276e-05,336.804,0.00245207,3.84444e-05
318.887,0.0025709,7.57063e-06,330.999,0.0026796,2.50612e-05,336.836,0.0024668,3.86496e-05
318.921,0.00258636,7.61113e-06,331.031,0.00269573,2.51955e-05,336.868,0.00248161,3.8856e-05
318.955,0.00260189,7.65186e-06,331.063,0.00271195,2.53306e-05,336.899,0.0024965,3.90635e-05
318.989,0.00261751,7.69281e-06,331.095,0.00272825,2.54664e-05,336.931,0.00251147,3.92722e-05
319.023,0.00263322,7.73399e-06,331.127,0.00274464,2.5603e-05,336.963,0.00252652,3.94821e-05
319.056,0.00264901,7.7754e-06,331.159,0.00276112,2.57403e-05,336.995,0.00254165,3.96931e-05
319.09,0.00266488,7.81704e-06,331.192,0.00277769,2.58784e-05,337.027,0.00255686,3.99053e-05
319.124,0.00268084,7.85892e-06,331.224,0.00279435,2.60173e-05,337.059,0.00257215,4.01186e-05
319.158,0.00269688,7.90103e-06,331.256,0.00281109,2.6157e-05,337.09,0.00258752,4.03332e-05
319.192,0.00271301,7.94337e-06,331.288,0.00282793,2.62974e-05,337.122,0.00260298,4.0549e-05
319.226,0.00272923,7.98596e-06,331.32,0.00284485,2.64386e-05,337.154,0.00261852,4.07659e-05
319.26,0.00274553,8.02878e-06,331.352,0.00286187,2.65807e-05,337.186,0.00263414,4.09841e-05
319.294,0.00276192,8.07184e-06,331.384,0.00287898,2.67235e-05,337.218,0.00264984,4.12035e-05
319.328,0.0027784,8.11514e-06,331.416,0.00289618,2.68671e-05,337.25,0.00266563,4.14241e-05
319.362,0.00279497,8.15868e-06,331.448,0.00291347,2.70115e-05,337.282,0.0026815,4.1646e-05
319.396,0.00281163,8.20247e-06,331.48,0.00293086,2.71568e-05,337.313,0.00269746,4.18691e-05
319.43,0.00282837,8.2465e-06,331.513,0.00294834,2.73028e-05,337.345,0.00271351,4.20934e-05
319.464,0.00284521,8.29077e-06,331.545,0.00296591,2.74497e-05,337.377,0.00272964,4.2319e-05
319.498,0.00286213,8.3353e-06,331.577,0.00298358,2.75974e-05,337.409,0.00274585,4.25459e-05
319.532,0.00287915,8.38008e-06,331.609,0.00300134,2.77459e-05,337.441,0.00276215,4.2774e-05
319.565,0.00289626,8.4251e-06,331.641,0.0030192,2.78952e-05,337.473,0.00277854,4.30034e-05
319.599,0.00291346,8.47038e-06,331.673,0.00303715,2.80454e-05,337.504,0.00279502,4.32341e-05
319.633,0.00293075,8.51591e-06,331.705,0.0030552,2.81965e-05,337.536,0.00281159,4.34661e-05
319.667,0.00294813,8.5617e-06,331.737,0.00307335,2.83483e-05,337.568,0.00282825,4.36994e-05
319.701,0.00296561,8.60775e-06,331.769,0.0030916,2.85011e-05,337.6,0.00284499,4.39339e-05
319.735,0.00298319,8.65405e-06,331.801,0.00310994,2.86547e-05,337.632,0.00286183,4.41698e-05
319.769,0.00300085,8.70061e-06,331.833,0.00312839,2.88091e-05,337.664,0.00287875,4.4407e-05
319.803,0.00301862,8.74744e-06,331.866,0.00314693,2.89645e-05,337.696,0.00289577,4.46456e-05
319.837,0.00303647,8.79452e-06,331.898,0.00316557,2.91207e-05,337.727,0.00291288,4.48855e-05
319.871,0.00305443,8.84187e-06,331.93,0.00318432,2.92777e-05,337.759,0.00293007,4.51267e-05
319.905,0.00307248,8.88949e-06,331.962,0.00320316,2.94357e-05,337.791,0.00294737,4.53693e-05
319.939,0.00309063,8.93737e-06,331.994,0.00322211,2.95945e-05,337.823,0.00296475,4.56132e-05
319.973,0.00310887,8.98553e-06,332.026,0.00324116,2.97543e-05,337.855,0.00298223,4.58585e-05
320.007,0.00312722,9.03395e-06,332.058,0.00326031,2.99149e-05,337.887,0.0029998,4.61052e-05
320.041,0.00314566,9.08265e-06,332.09,0.00327956,3.00765e-05,337.918,0.00301747,4.63533e-05
320.074,0.0031642,9.13162e-06,332.122,0.00329892,3.02389e-05,337.95,0.00303523,4.66027e-05
320.108,0.00318285,9.18086e-06,332.154,0.00331838,3.04023e-05,337.982,0.00305309,4.68536e-05
320.142,0.00320159,9.23038e-06,332.187,0.00333795,3.05666e-05,338.014,0.00307104,4.71059e-05
320.176,0.00322043,9.28018e-06,332.219,0.00335763,3.07318e-05,338.046,0.00308909,4.73595e-05
320.21,0.00323938,9.33026e-06,332.251,0.00337741,3.08979e-05,338.078,0.00310724,4.76146e-05
320.244,0.00325843,9.38062e-06,332.283,0.00339729,3.1065e-05,338.11,0.00312549,4.78712e-05
320.278,0.00327758,9.43127e-06,332.315,0.00341729,3.1233e-05,338.141,0.00314383,4.81292e-05
320.312,0.00329683,9.4822e-06,332.347,0.00343739,3.1402e-05,338.173,0.00316227,4.83886e-05
320.346,0.00331619,9.53342e-06,332.379,0.0034576,3.15719e-05,338.205,0.00318082,4.86495e-05
320.38,0.00333565,9.58492e-06,332.411,0.00347792,3.17428e-05,338.237,0.00319946,4.89118e-05
320.414,0.00335522,9.63672e-06,332.443,0.00349836,3.19147e-05,338.269,0.0032182,4.91757e-05
320.448,0.00337489,9.6888e-06,332.475,0.0035189,3.20875e-05,338.301,0.00323705,4.9441e-05
320.482,0.00339468,9.74118e-06,332.507,0.00353955,3.22613e-05,338.332,0.00325599,4.97078e-05
320.516,0.00341456,9.79386e-06,332.54,0.00356032,3.2436e-05,338.364,0.00327504,4.99761e-05
320.55,0.00343456,9.84683e-06,332.572,0.00358119,3.26118e-05,338.396,0.00329419,5.02459e-05
320.583,0.00345466,9.9001e-06,332.604,0.00360218,3.27885e-05,338.428,0.00331344,5.05172e-05
320.617,0.00347487,9.95367e-06,332.636,0.00362329,3.29663e-05,338.46,0.0033328,5.07901e-05
320.651,0.00349519,1.00075e-05,332.668,0.00364451,3.3145e-05,338.492,0.00335226,5.10645e-05
320.685,0.00351562,1.00617e-05,332.7,0.00366584,3.33248e-05,338.524,0.00337183,5.13404e-05
320.719,0.00353616,1.01162e-05,332.732,0.00368729,3.35055e-05,338.555,0.00339151,5.16179e-05
320.753,0.00355682,1.0171e-05,332.764,0.00370886,3.36873e-05,338.587,0.00341128,5.1897e-05
320.787,0.00357758,1.02261e-05,332.796,0.00373054,3.38702e-05,338.619,0.00343117,5.21776e-05
320.821,0.00359846,1.02815e-05,332.828,0.00375234,3.4054e-05,338.651,0.00345117,5.24598e-05
320.855,0.00361945,1.03372e-05,332.861,0.00377426,3.42389e-05,338.683,0.00347127,5.27437e-05
320.889,0.00364055,1.03933e-05,332.893,0.0037963,3.44249e-05,338.715,0.00349148,5.30291e-05
320.923,0.00366177,1.04496e-05,332.925,0.00381846,3.46118e-05,338.746,0.0035118,5.33161e-05
320.957,0.00368311,1.05063e-05,332.957,0.00384073,3.47999e-05,338.778,0.00353223,5.36047e-05
320.991,0.00370455,1.05633e-05,332.989,0.00386313,3.4989e-05,338.81,0.00355277,5.3895e-05
321.025,0.00372612,1.06206e-05,333.021,0.00388565,3.51792e-05,338.842,0.00357342,5.41869e-05
321.059,0.0037478,1.06782e-05,333.053,0.0039083,3.53705e-05,338.874,0.00359419,5.44804e-05
321.092,0.0037696,1.07362e-05,333.085,0.00393106,3.55628e-05,338.906,0.00361507,5.47756e-05
321.126,0.00379152,1.07945e-05,333.117,0.00395395,3.57562e-05,338.938,0.00363606,5.50725e-05
321.16,0.00381356,1.08531e-05,333.149,0.00397697,3.59508e-05,338.969,0.00365716,5.5371e-05
321.194,0.00383572,1.09121e-05,333.181,0.00400011,3.61464e-05,339.001,0.00367838,5.56712e-05
321.228,0.00385799,1.09714e-05,333.214,0.00402338,3.63431e-05,339.033,0.00369971,5.59732e-05
321.262,0.00388039,1.1031e-05,333.246,0.00404677,3.6541e-05,339.065,0.00372116,5.62768e-05
321.296,0.00390291,1.10909e-05,333.278,0.00407029,3.67399e-05,339.097,0.00374272,5.65822e-05
321.33,0.00392556,1.11512e-05,333.31,0.00409394,3.694e-05,339.129,0.00376441,5.68892e-05
321.364,0.00394832,1.12119e-05,333.342,0.00411771,3.71413e-05,339.16,0.00378621,5.7198e-05
321.398,0.00397121,1.12729e-05,333.374,0.00414162,3.73437e-05,339.192,0.00380813,5.75086e-05
321.432,0.00399423,1.13342e-05,333.406,0.00416566,3.75472e-05,339.224,0.00383016,5.78209e-05
321.466,0.00401737,1.13959e-05,333.438,0.00418982,3.77519e-05,339.256,0.00385232,5.8135e-05
321.5,0.00404063,1.14579e-05,333.47,0.00421412,3.79577e-05,339.288,0.0038746,5.84508e-05
321.534,0.00406403,1.15203e-05,333.502,0.00423856,3.81647e-05,339.32,0.003897,5.87685e-05
321.568,0.00408754,1.1583e-05,333.535,0.00426312,3.83729e-05,339.352,0.00391952,5.90879e-05
321.601,0.00411119,1.16461e-05,333.567,0.00428782,3.85823e-05,339.383,0.00394216,5.94092e-05
321.635,0.00413497,1.17095e-05,333.599,0.00431265,3.87928e-05,339.415,0.00396492,5.97322e-05
321.669,0.00415887,1.17733e-05,333.631,0.00433762,3.90046e-05,339.447,0.00398781,6.00571e-05
321.703,0.00418291,1.18375e-05,333.663,0.00436273,3.92175e-05,339.479,0.00401083,6.03838e-05
321.737,0.00420708,1.1902e-05,333.695,0.00438797,3.94317e-05,339.511,0.00403397,6.07124e-05
321.771,0.00423138,1.19669e-05,333.727,0.00441335,3.96471e-05,339.543,0.00405723,6.10429e-05
321.805,0.00425581,1.20322e-05,333.759,0.00443887,3.98637e-05,339.574,0.00408062,6.13752e-05
321.839,0.00428037,1.20978e-05,333.791,0.00446453,4.00815e-05,339.606,0.00410414,6.17094e-05
321.873,0.00430507,1.21638e-05,333.823,0.00449033,4.03006e-05,339.638,0.00412779,6.20455e-05
321.907,0.00432991,1.22302e-05,333.855,0.00451627,4.05209e-05,339.67,0.00415157,6.23835e-05
321.941,0.00435488,1.2297e-05,333.888,0.00454235,4.07425e-05,339.702,0.00417547,6.27234e-05
321.975,0.00437998,1.23641e-05,333.92,0.00456858,4.09653e-05,339.734,0.00419951,6.30653e-05
322.009,0.00440522,1.24316e-05,333.952,0.00459495,4.11894e-05,339.766,0.00422367,6.3409e-05
322.043,0.0044306,1.24995e-05,333.984,0.00462146,4.14148e-05,339.797,0.00424797,6.37548e-05
322.077,0.00445612,1.25678e-05,334.016,0.00464812,4.16414e-05,339.829,0.0042724,6.41025e-05
322.111,0.00448178,1.26365e-05,334.048,0.00467492,4.18694e-05,339.861,0.00429697,6.44522e-05
322.144,0.00450758,1.27055e-05,334.08,0.00470187,4.20986e-05,339.893,0.00432167,6.48038e-05
322.178,0.00453352,1.2775e-05,334.112,0.00472897,4.23292e-05,339.925,0.0043465,6.51575e-05
322.212,0.0045596,1.28449e-05,334.144,0.00475621,4.2561e-05,339.957,0.00437147,6.55131e-05
322.246,0.00458583,1.29151e-05,334.176,0.00478361,4.27942e-05,339.989,0.00439657,6.58708e-05
322.28,0.00461219,1.29858e-05,334.209,0.00481115,4.30287e-05,340.02,0.00442182,6.62305e-05
322.314,0.00463871,1.30568e-05,334.241,0.00483885,4.32646e-05,340.052,0.0044472,6.65923e-05
322.348,0.00466536,1.31283e-05,334.273,0.0048667,4.35018e-05,340.084,0.00447272,6.69561e-05
322.382,0.00469217,1.32001e-05,334.305,0.0048947,4.37403e-05,340.116,0.00449837,6.7322e-05
322.416,0.00471911,1.32724e-05,334.337,0.00492285,4.39802e-05,340.148,0.00452417,6.76899e-05
322.45,0.00474621,1.33451e-05,334.369,0.00495116,4.42215e-05,340.18,0.00455011,6.806e-05
322.484,0.00477346,1.34182e-05,334.401,0.00497963,4.44641e-05,340.211,0.00457619,6.84321e-05
322.518,0.00480085,1.34917e-05,334.433,0.00500825,4.47082e-05,340.243,0.00460242,6.88064e-05
322.552,0.0048284,1.35657e-05,334.465,0.00503702,4.49536e-05,340.275,0.00462878,6.91828e-05
322.586,0.00485609,1.364e-05,334.497,0.00506596,4.52004e-05,340.307,0.00465529,6.95614e-05
322.62,0.00488394,1.37148e-05,334.529,0.00509505,4.54487e-05,340.339,0.00468195,6.99421e-05
