# Conversion and rate: T (C), alpha (-), dalpha/dt (1/s) for each beta.
T_C_1K,alpha_1K,rate_dadt_1/s_1K,T_C_3K,alpha_3K,rate_dadt_1/s_3K,T_C_5K,alpha_5K,rate_dadt_1/s_5K
287.133,0.00159399,3.01139e-05,285.145,1.00853e-07,0,288.645,0,0
287.135,0.00159656,3.01759e-05,285.147,1.00853e-07,0,288.647,0,0
287.136,0.00159914,3.02398e-05,285.149,1.00853e-07,0,288.649,0,0
287.138,0.00160172,3.03042e-05,285.151,1.00853e-07,0,288.65,0,0
287.139,0.00160432,3.03676e-05,285.153,1.00853e-07,0,288.652,0,0
287.141,0.00160691,3.04282e-05,285.155,1.00853e-07,0,288.654,0,0
287.142,0.0016095,3.04914e-05,285.157,1.00853e-07,0,288.656,0,0
287.143,0.0016121,3.0553e-05,285.159,1.00853e-07,0,288.657,0,0
287.145,0.00161471,3.06122e-05,285.162,1.00853e-07,0,288.659,0,0
287.146,0.00161734,3.067e-05,285.164,1.00853e-07,0,288.661,0,0
287.148,0.00161995,3.0728e-05,285.166,1.00853e-07,0,288.663,0,0
287.149,0.00162257,3.0785e-05,285.168,1.00853e-07,0,288.664,0,0
287.151,0.0016252,3.08415e-05,285.17,1.00853e-07,0,288.666,0,0
287.152,0.00162785,3.08981e-05,285.172,1.00853e-07,0,288.668,0,0
287.153,0.00163048,3.09545e-05,285.174,1.00853e-07,0,288.67,0,0
287.155,0.00163312,3.10102e-05,285.176,1.00853e-07,0,288.671,0,0
287.156,0.00163577,3.10652e-05,285.178,1.00853e-07,0,288.673,0,0
287.158,0.00163844,3.11177e-05,285.18,1.00853e-07,0,288.675,0,0
287.159,0.00164109,3.11687e-05,285.183,1.00853e-07,0,288.677,0,0
287.161,0.00164375,3.12182e-05,285.185,1.00853e-07,0,288.678,0,0
287.162,0.00164643,3.12675e-05,285.187,1.00853e-07,0,288.68,0,0
287.163,0.00164909,3.1314e-05,285.189,1.00853e-07,0,288.682,0,0
287.165,0.00165176,3.13606e-05,285.191,1.00853e-07,0,288.684,0,0
287.166,0.00165444,3.14058e-05,285.193,1.00853e-07,0,288.685,0,0
287.168,0.00165711,3.14514e-05,285.195,1.00853e-07,0,288.687,0,0
287.169,0.0016598,3.14991e-05,285.197,1.00853e-07,0,288.689,0,0
287.17,0.0016625,3.15446e-05,285.199,1.00853e-07,0,288.691,0,0
287.172,0.00166519,3.15891e-05,285.201,1.00853e-07,0,288.693,0,0
287.173,0.00166788,3.16327e-05,285.203,1.00853e-07,0,288.694,0,0
287.175,0.00167058,3.16731e-05,285.206,1.00853e-07,0,288.696,0,0
287.176,0.00167328,3.17121e-05,285.208,1.00853e-07,0,288.698,0,0
287.178,0.001676,3.17516e-05,285.21,1.00853e-07,0,288.7,0,0
287.179,0.00167871,3.17894e-05,285.212,1.00853e-07,0,288.701,0,0
287.18,0.00168142,3.18252e-05,285.214,1.00853e-07,0,288.703,0,0
287.182,0.00168413,3.18591e-05,285.216,1.00853e-07,0,288.705,0,0
287.183,0.00168685,3.18962e-05,285.218,1.00853e-07,0,288.707,0,0
287.185,0.00168957,3.19345e-05,285.22,1.00853e-07,0,288.708,0,0
287.186,0.00169229,3.19716e-05,285.222,1.00853e-07,0,288.71,0,0
287.188,0.00169502,3.20079e-05,285.224,1.00853e-07,0,288.712,0,0
287.189,0.00169774,3.20435e-05,285.226,1.00853e-07,0,288.714,0,0
287.19,0.00170048,3.20782e-05,285.229,1.00853e-07,0,288.715,0,0
287.192,0.00170321,3.21143e-05,285.231,1.00853e-07,0,288.717,0,0
287.193,0.00170597,3.21483e-05,285.233,1.00853e-07,0,288.719,0,0
287.195,0.00170871,3.21801e-05,285.235,1.00853e-07,0,288.721,0,0
287.196,0.00171145,3.22129e-05,285.237,1.00853e-07,0,288.722,0,0
287.197,0.0017142,3.22464e-05,285.239,1.00853e-07,0,288.724,0,0
287.199,0.00171695,3.22773e-05,285.241,1.00853e-07,0,288.726,0,0
287.2,0.0017197,3.23101e-05,285.243,1.00853e-07,0,288.728,0,0
287.202,0.00172245,3.23427e-05,285.245,1.00853e-07,0,288.729,0,0
287.203,0.00172521,3.23766e-05,285.247,1.00853e-07,0,288.731,0,0
287.205,0.00172797,3.24113e-05,285.249,1.00853e-07,0,288.733,0,0
287.206,0.00173073,3.24449e-05,285.252,1.00853e-07,0,288.735,0,0
287.207,0.0017335,3.2477e-05,285.254,1.00853e-07,0,288.736,0,0
287.209,0.00173628,3.25093e-05,285.256,1.00853e-07,0,288.738,0,0
287.21,0.00173906,3.2542e-05,285.258,1.00853e-07,0,288.74,0,0
287.212,0.00174183,3.25761e-05,285.26,1.00853e-07,0,288.742,0,0
287.213,0.00174461,3.2608e-05,285.262,1.00853e-07,0,288.743,0,0
287.215,0.00174739,3.26399e-05,285.264,1.00853e-07,0,288.745,0,0
287.216,0.00175017,3.26729e-05,285.266,1.00853e-07,0,288.747,0,0
287.217,0.00175295,3.27054e-05,285.268,1.00853e-07,0,288.749,0,0
287.219,0.00175574,3.27373e-05,285.27,1.00853e-07,0,288.751,0,0
287.22,0.00175853,3.27685e-05,285.272,1.00853e-07,0,288.752,0,0
287.222,0.00176133,3.28005e-05,285.275,1.00853e-07,0,288.754,0,0
287.223,0.00176412,3.28325e-05,285.277,1.00853e-07,0,288.756,0,0
287.224,0.00176694,3.28622e-05,285.279,1.00853e-07,0,288.758,0,0
287.226,0.00176974,3.28922e-05,285.281,1.00853e-07,0,288.759,0,0
287.227,0.00177254,3.29247e-05,285.283,1.00853e-07,0,288.761,0,0
287.229,0.00177535,3.29557e-05,285.285,1.00853e-07,0,288.763,0,0
287.23,0.00177816,3.29847e-05,285.287,1.00853e-07,0,288.765,0,0
287.232,0.00178097,3.30126e-05,285.289,1.00853e-07,0,288.766,0,0
287.233,0.00178379,3.30407e-05,285.291,1.00853e-07,0,288.768,0,0
287.234,0.0017866,3.3069e-05,285.293,1.00853e-07,0,288.77,0,0
287.236,0.00178942,3.30979e-05,285.296,1.00853e-07,0,288.772,0,0
287.237,0.00179224,3.31279e-05,285.298,1.00853e-07,0,288.773,0,0
287.239,0.00179507,3.31577e-05,285.3,1.00853e-07,0,288.775,0,0
287.24,0.00179789,3.31897e-05,285.302,1.00853e-07,0,288.777,0,0
287.241,0.0018007,3.32222e-05,285.304,1.00853e-07,0,288.779,0,0
287.243,0.00180353,3.32534e-05,285.306,1.00853e-07,0,288.78,0,0
287.244,0.00180637,3.32845e-05,285.308,1.00853e-07,0,288.782,0,0
287.246,0.0018092,3.33148e-05,285.31,1.00853e-07,0,288.784,0,0
287.247,0.00181204,3.33415e-05,285.312,1.00853e-07,0,288.786,0,0
287.249,0.00181489,3.33704e-05,285.314,1.00853e-07,0,288.787,0,0
287.25,0.00181773,3.33993e-05,285.316,1.00853e-07,0,288.789,0,0
287.251,0.00182058,3.3428e-05,285.319,1.00853e-07,0,288.791,0,0
287.253,0.00182343,3.34581e-05,285.321,1.00853e-07,0,288.793,0,0
287.254,0.00182628,3.34886e-05,285.323,1.00853e-07,0,288.794,0,0
287.256,0.00182913,3.35162e-05,285.325,1.00853e-07,0,288.796,0,0
287.257,0.00183199,3.35443e-05,285.327,1.00853e-07,0,288.798,0,0
287.259,0.00183485,3.35762e-05,285.329,1.00853e-07,0,288.8,0,0
287.26,0.00183771,3.3611e-05,285.331,1.00853e-07,0,288.801,0,0
287.261,0.00184058,3.36483e-05,285.333,1.00853e-07,0,288.803,0,0
287.263,0.00184345,3.36871e-05,285.335,1.00853e-07,0,288.805,0,0
287.264,0.00184632,3.37257e-05,285.337,1.00853e-07,0,288.807,0,0
287.266,0.00184919,3.37648e-05,285.339,1.00853e-07,0,288.809,0,0
287.267,0.00185207,3.3805e-05,285.342,1.00853e-07,0,288.81,0,0
287.268,0.00185495,3.38479e-05,285.344,1.00853e-07,0,288.812,0,0
287.27,0.00185784,3.38904e-05,285.346,1.00853e-07,0,288.814,0,0
287.271,0.00186071,3.39342e-05,285.348,1.00853e-07,0,288.816,0,0
287.273,0.0018636,3.398e-05,285.35,1.00853e-07,0,288.817,0,0
287.274,0.0018665,3.40258e-05,285.352,1.00853e-07,0,288.819,0,0
287.276,0.0018694,3.40727e-05,285.354,1.00853e-07,0,288.821,0,0
287.277,0.0018723,3.41201e-05,285.356,1.00853e-07,0,288.823,0,0
287.278,0.00187521,3.41683e-05,285.358,1.00853e-07,0,288.824,0,0
287.28,0.00187813,3.42165e-05,285.36,1.00853e-07,0,288.826,0,0
287.281,0.00188104,3.42614e-05,285.362,1.00853e-07,0,288.828,0,0
287.283,0.00188396,3.43033e-05,285.365,1.00853e-07,0,288.83,0,0
287.284,0.00188689,3.43462e-05,285.367,1.00853e-07,0,288.831,0,0
287.286,0.00188982,3.43911e-05,285.369,1.00853e-07,0,288.833,0,0
287.287,0.00189275,3.44353e-05,285.371,1.00853e-07,0,288.835,0,0
287.288,0.00189568,3.44812e-05,285.373,1.00853e-07,0,288.837,0,0
287.29,0.00189862,3.4529e-05,285.375,1.00853e-07,0,288.838,0,0
287.291,0.00190157,3.45755e-05,285.377,1.00853e-07,0,288.84,0,0
287.293,0.00190452,3.46208e-05,285.379,1.00853e-07,0,288.842,0,0
287.294,0.00190747,3.46655e-05,285.381,1.00853e-07,0,288.844,0,0
287.295,0.00191042,3.47107e-05,285.383,1.00853e-07,0,288.845,0,0
287.297,0.00191338,3.47578e-05,285.386,1.00853e-07,0,288.847,0,0
287.298,0.00191635,3.48044e-05,285.388,1.00853e-07,0,288.849,0,0
287.3,0.00191931,3.48499e-05,285.39,1.00853e-07,0,288.851,0,0
287.301,0.00192228,3.48966e-05,285.392,1.00853e-07,0,288.852,0,0
287.303,0.00192526,3.49429e-05,285.394,1.00853e-07,0,288.854,0,0
287.304,0.00192824,3.49866e-05,285.396,1.00853e-07,0,288.856,0,0
287.305,0.00193122,3.50318e-05,285.398,1.00853e-07,0,288.858,0,0
287.307,0.00193421,3.50711e-05,285.4,1.00853e-07,0,288.859,0,0
287.308,0.0019372,3.51062e-05,285.402,1.00853e-07,0,288.861,0,0
287.31,0.00194019,3.51394e-05,285.404,1.00853e-07,0,288.863,0,0
287.311,0.00194318,3.51713e-05,285.406,1.00853e-07,0,288.865,0,0
287.312,0.00194618,3.52014e-05,285.409,1.00853e-07,0,288.866,0,0
287.314,0.00194918,3.52286e-05,285.411,1.00853e-07,0,288.868,0,0
287.315,0.00195219,3.52543e-05,285.413,1.00853e-07,0,288.87,0,0
287.317,0.00195519,3.52764e-05,285.415,1.00853e-07,0,288.872,0,0
287.318,0.0019582,3.52965e-05,285.417,1.00853e-07,0,288.874,0,0
287.32,0.00196118,3.53158e-05,285.419,1.00853e-07,0,288.875,0,0
287.321,0.00196419,3.53324e-05,285.421,1.00853e-07,0,288.877,0,0
287.322,0.0019672,3.53459e-05,285.423,1.00853e-07,0,288.879,0,0
287.324,0.00197022,3.53577e-05,285.425,1.00853e-07,0,288.881,0,0
287.325,0.00197323,3.53667e-05,285.427,1.00853e-07,0,288.882,0,0
287.327,0.00197624,3.53742e-05,285.43,1.00853e-07,0,288.884,0,0
287.328,0.00197924,3.53811e-05,285.432,1.00853e-07,0,288.886,0,0
287.329,0.00198225,3.53892e-05,285.434,1.00853e-07,0,288.888,0,0
287.331,0.00198529,3.53975e-05,285.436,1.00853e-07,0,288.889,0,0
287.332,0.0019883,3.54034e-05,285.438,1.00853e-07,0,288.891,0,0
287.334,0.00199132,3.54096e-05,285.44,1.00853e-07,0,288.893,0,0
287.335,0.00199432,3.54177e-05,285.442,1.00853e-07,0,288.895,0,0
287.337,0.00199733,3.54273e-05,285.444,1.00853e-07,0,288.896,0,0
287.338,0.00200035,3.5438e-05,285.446,1.00853e-07,0,288.898,0,0
287.339,0.00200337,3.54483e-05,285.448,1.00853e-07,0,288.9,0,0
287.341,0.00200639,3.54587e-05,285.45,1.00853e-07,0,288.902,0,0
287.342,0.00200941,3.54696e-05,285.453,1.00853e-07,0,288.903,0,0
287.344,0.00201244,3.5481e-05,285.455,1.00853e-07,0,288.905,0,0
287.345,0.00201544,3.54954e-05,285.457,1.00853e-07,0,288.907,0,0
287.347,0.00201846,3.55129e-05,285.459,1.00853e-07,0,288.909,0,0
287.348,0.00202149,3.55309e-05,285.461,1.00853e-07,0,288.91,0,0
287.349,0.00202452,3.55472e-05,285.463,1.00853e-07,0,288.912,0,0
287.351,0.00202755,3.55635e-05,285.465,1.00853e-07,0,288.914,0,0
287.352,0.00203058,3.55813e-05,285.467,1.00853e-07,0,288.916,0,0
287.354,0.00203361,3.55985e-05,285.469,1.00853e-07,0,288.917,0,0
287.355,0.00203664,3.56116e-05,285.471,1.00853e-07,0,288.919,0,0
287.356,0.00203966,3.56244e-05,285.473,1.00853e-07,0,288.921,0,0
287.358,0.00204269,3.56373e-05,285.476,1.00853e-07,0,288.923,0,0
287.359,0.00204573,3.56498e-05,285.478,1.00853e-07,0,288.924,0,0
287.361,0.00204877,3.56652e-05,285.48,1.00853e-07,0,288.926,0,0
287.362,0.00205181,3.56832e-05,285.482,1.00853e-07,0,288.928,0,0
287.364,0.00205485,3.57021e-05,285.484,1.00853e-07,0,288.93,0,0
287.365,0.00205789,3.57234e-05,285.486,1.00853e-07,0,288.931,0,0
287.366,0.00206094,3.57478e-05,285.488,1.00853e-07,0,288.933,0,0
287.368,0.00206398,3.57731e-05,285.49,1.00853e-07,0,288.935,0,0
287.369,0.00206703,3.58005e-05,285.492,1.00853e-07,0,288.937,0,0
287.371,0.00207008,3.58305e-05,285.494,1.00853e-07,0,288.938,0,0
287.372,0.00207314,3.58593e-05,285.497,1.00853e-07,0,288.94,0,0
287.373,0.00207617,3.58892e-05,285.499,1.00853e-07,0,288.942,0,0
287.375,0.00207923,3.59195e-05,285.501,1.00853e-07,0,288.944,0,0
287.376,0.00208229,3.59524e-05,285.503,1.00853e-07,0,288.946,0,0
287.378,0.00208536,3.59901e-05,285.505,1.00853e-07,0,288.947,0,0
287.379,0.00208843,3.60316e-05,285.507,1.00853e-07,0,288.949,0,0
287.381,0.0020915,3.60757e-05,285.509,1.00853e-07,0,288.951,0,0
287.382,0.00209457,3.61187e-05,285.511,1.00853e-07,0,288.953,0,0
287.383,0.00209765,3.61601e-05,285.513,1.00853e-07,0,288.954,0,0
287.385,0.00210073,3.62012e-05,285.515,1.00853e-07,0,288.956,0,0
287.386,0.00210382,3.6242e-05,285.517,1.00853e-07,0,288.958,0,0
287.388,0.00210691,3.62827e-05,285.52,1.00853e-07,0,288.96,0,0
287.389,0.00211,3.63239e-05,285.522,1.00853e-07,0,288.961,0,0
287.391,0.0021131,3.63671e-05,285.524,1.00853e-07,0,288.963,0,0
287.392,0.0021162,3.64127e-05,285.526,1.00853e-07,0,288.965,0,0
287.393,0.0021193,3.6457e-05,285.528,1.00853e-07,0,288.967,0,0
287.395,0.00212241,3.65011e-05,285.53,1.00853e-07,0,288.968,0,0
287.396,0.0021255,3.65444e-05,285.532,1.00853e-07,0,288.97,0,0
287.398,0.00212862,3.6585e-05,285.534,1.00853e-07,0,288.972,0,0
287.399,0.00213174,3.66247e-05,285.536,1.00853e-07,0,288.974,0,0
287.4,0.00213486,3.66637e-05,285.538,1.00853e-07,0,288.975,0,0
287.402,0.00213798,3.67033e-05,285.54,1.00853e-07,0,288.977,0,0
287.403,0.00214111,3.67454e-05,285.543,1.00853e-07,0,288.979,0,0
287.405,0.00214425,3.67855e-05,285.545,1.00853e-07,0,288.981,0,0
287.406,0.00214738,3.68198e-05,285.547,1.00853e-07,0,288.982,0,0
287.408,0.0021505,3.68504e-05,285.549,1.00853e-07,0,288.984,0,0
287.409,0.00215364,3.68783e-05,285.551,1.00853e-07,0,288.986,0,0
287.41,0.00215678,3.69049e-05,285.553,1.00853e-07,0,288.988,0,0
287.412,0.00215993,3.6934e-05,285.555,1.00853e-07,0,288.989,0,0
287.413,0.00216307,3.69653e-05,285.557,1.00853e-07,0,288.991,0,0
287.415,0.0021662,3.70014e-05,285.559,1.00853e-07,0,288.993,0,0
287.416,0.00216936,3.70405e-05,285.561,1.00853e-07,0,288.995,0,0
287.417,0.00217252,3.70827e-05,285.564,1.00853e-07,0,288.996,0,0
287.419,0.00217568,3.71285e-05,285.566,1.00853e-07,0,288.998,0,0
287.42,0.00217884,3.71729e-05,285.568,1.00853e-07,0,289,0,0
287.422,0.00218201,3.72217e-05,285.57,1.00853e-07,0,289.002,0,0
287.423,0.00218516,3.72725e-05,285.572,1.00853e-07,0,289.003,0,0
287.425,0.00218834,3.73263e-05,285.574,1.00853e-07,0,289.005,0,0
287.426,0.00219152,3.73849e-05,285.576,1.00853e-07,0,289.007,0,0
287.427,0.00219471,3.74489e-05,285.578,1.00853e-07,0,289.009,0,0
287.429,0.0021979,3.75158e-05,285.58,1.00853e-07,0,289.01,0,0
287.43,0.0022011,3.75853e-05,285.582,1.00853e-07,0,289.012,0,0
287.432,0.00220431,3.7654e-05,285.584,1.00853e-07,0,289.014,0,0
287.433,0.00220752,3.77215e-05,285.587,1.00853e-07,0,289.016,0,0
287.435,0.00221074,3.77873e-05,285.589,1.00853e-07,0,289.017,0,0
287.436,0.00221396,3.78552e-05,285.591,1.00853e-07,0,289.019,0,0
287.437,0.00221719,3.7929e-05,285.593,1.00853e-07,0,289.021,0,0
287.439,0.00222042,3.80042e-05,285.595,1.00853e-07,0,289.023,0,0
287.44,0.00222366,3.80776e-05,285.597,1.00853e-07,0,289.024,0,0
287.442,0.00222691,3.81514e-05,285.599,1.00853e-07,0,289.026,0,0
287.443,0.00223016,3.82253e-05,285.601,1.00853e-07,0,289.028,0,0
287.444,0.00223342,3.83011e-05,285.603,1.00853e-07,0,289.03,0,0
287.446,0.00223669,3.8377e-05,285.605,1.00853e-07,0,289.032,0,0
287.447,0.00223996,3.84516e-05,285.608,1.00853e-07,0,289.033,0,0
287.449,0.00224324,3.85263e-05,285.61,1.00853e-07,0,289.035,0,0
287.45,0.00224651,3.85989e-05,285.612,1.00853e-07,0,289.037,0,0
287.452,0.0022498,3.86706e-05,285.614,1.00853e-07,0,289.039,0,0
287.453,0.00225309,3.87428e-05,285.616,1.00853e-07,0,289.04,0,0
287.454,0.0022564,3.88149e-05,285.618,1.00853e-07,0,289.042,0,0
287.456,0.00225971,3.88869e-05,285.62,1.00853e-07,0,289.044,0,0
287.457,0.00226303,3.89588e-05,285.622,1.00853e-07,0,289.046,0,0
287.459,0.00226635,3.90297e-05,285.624,1.00853e-07,0,289.047,0,0
287.46,0.00226965,3.91011e-05,285.626,1.00853e-07,0,289.049,0,0
287.461,0.00227299,3.91728e-05,285.628,1.00853e-07,0,289.051,0,0
287.463,0.00227633,3.92422e-05,285.631,1.00853e-07,0,289.053,0,0
287.464,0.00227967,3.93102e-05,285.633,1.00853e-07,0,289.054,0,0
287.466,0.00228303,3.93786e-05,285.635,1.00853e-07,0,289.056,0,0
287.467,0.00228638,3.94462e-05,285.637,1.00853e-07,0,289.058,0,0
287.469,0.00228975,3.9511e-05,285.639,1.00853e-07,0,289.06,0,0
287.47,0.00229312,3.95729e-05,285.641,1.00853e-07,0,289.061,0,0
287.471,0.00229647,3.96343e-05,285.643,1.00853e-07,0,289.063,0,0
287.473,0.00229985,3.96953e-05,285.645,1.00853e-07,0,289.065,0,0
287.474,0.00230323,3.97552e-05,285.647,1.00853e-07,0,289.067,0,0
287.476,0.00230662,3.98125e-05,285.649,1.00853e-07,0,289.068,0,0
287.477,0.00231001,3.9866e-05,285.652,1.00853e-07,0,289.07,0,0
287.479,0.00231341,3.992e-05,285.654,1.00853e-07,0,289.072,0,0
287.48,0.00231682,3.99746e-05,285.656,1.00853e-07,0,289.074,0,0
287.481,0.00232023,4.00282e-05,285.658,1.00853e-07,0,289.075,0,0
287.483,0.00232364,4.00811e-05,285.66,1.00853e-07,0,289.077,0,0
287.484,0.00232703,4.01347e-05,285.662,1.00853e-07,0,289.079,0,0
287.486,0.00233045,4.01848e-05,285.664,1.00853e-07,0,289.081,0,0
287.487,0.00233388,4.02315e-05,285.666,1.00853e-07,0,289.082,0,0
287.488,0.00233731,4.02788e-05,285.668,1.00853e-07,0,289.084,0,0
287.49,0.00234074,4.03249e-05,285.67,1.00853e-07,0,289.086,0,0
287.491,0.00234418,4.03688e-05,285.672,1.00853e-07,0,289.088,0,0
287.493,0.00234762,4.04124e-05,285.675,1.00853e-07,0,289.089,0,0
287.494,0.00235107,4.04553e-05,285.677,1.00853e-07,0,289.091,0,0
287.496,0.00235451,4.04961e-05,285.679,1.00853e-07,0,289.093,0,0
287.497,0.00235797,4.05361e-05,285.681,1.00853e-07,0,289.095,0,0
287.498,0.00236142,4.0577e-05,285.683,1.00853e-07,0,289.096,0,0
287.5,0.00236488,4.06169e-05,285.685,1.00853e-07,0,289.098,0,0
287.501,0.00236832,4.06559e-05,285.687,1.00853e-07,0,289.1,0,0
287.503,0.00237178,4.06951e-05,285.689,1.00853e-07,0,289.102,0,0
287.504,0.00237525,4.0735e-05,285.691,1.00853e-07,0,289.103,0,0
287.505,0.00237872,4.07733e-05,285.693,1.00853e-07,0,289.105,0,0
287.507,0.0023822,4.08106e-05,285.696,1.00853e-07,0,289.107,0,0
287.508,0.00238568,4.08467e-05,285.698,1.00853e-07,0,289.109,0,0
287.51,0.00238916,4.08838e-05,285.7,1.00853e-07,0,289.11,0,0
287.511,0.00239265,4.09192e-05,285.702,1.00853e-07,0,289.112,0,0
287.513,0.00239611,4.0953e-05,285.704,1.00853e-07,0,289.114,0,0
287.514,0.0023996,4.09879e-05,285.706,1.00853e-07,0,289.116,0,0
287.515,0.00240309,4.10237e-05,285.708,1.00853e-07,0,289.117,0,0
287.517,0.00240659,4.10585e-05,285.71,1.00853e-07,0,289.119,0,0
287.518,0.00241009,4.10901e-05,285.712,1.00853e-07,0,289.121,0,0
287.52,0.00241359,4.11225e-05,285.714,1.00853e-07,0,289.123,0,0
287.521,0.0024171,4.11563e-05,285.716,1.00853e-07,0,289.125,0,0
287.522,0.0024206,4.11911e-05,285.719,1.00853e-07,0,289.126,0,0
287.524,0.00242412,4.1228e-05,285.721,1.00853e-07,0,289.128,0,0
287.525,0.00242763,4.12687e-05,285.723,1.00853e-07,0,289.13,0,0
287.527,0.00243112,4.13098e-05,285.725,1.00853e-07,0,289.132,0,0
287.528,0.00243464,4.13503e-05,285.727,1.00853e-07,0,289.133,0,0
287.53,0.00243817,4.13918e-05,285.729,1.00853e-07,0,289.135,0,0
287.531,0.0024417,4.1436e-05,285.731,1.00853e-07,0,289.137,0,0
287.532,0.00244523,4.14794e-05,285.733,1.00853e-07,0,289.139,0,0
287.534,0.00244877,4.15189e-05,285.735,1.00853e-07,0,289.14,0,0
287.535,0.0024523,4.15551e-05,285.737,1.00853e-07,0,289.142,0,0
287.537,0.00245582,4.15903e-05,285.74,1.00853e-07,0,289.144,0,0
287.538,0.00245937,4.16249e-05,285.742,1.00853e-07,0,289.146,0,0
287.54,0.00246291,4.16567e-05,285.744,1.00853e-07,0,289.147,0,0
287.541,0.00246646,4.16863e-05,285.746,1.00853e-07,0,289.149,0,0
287.542,0.00247002,4.17159e-05,285.748,1.00853e-07,0,289.151,0,0
287.544,0.00247355,4.17455e-05,285.75,1.00853e-07,0,289.153,0,0
287.545,0.00247711,4.1772e-05,285.752,1.00853e-07,0,289.154,0,0
287.547,0.00248067,4.17959e-05,285.754,1.00853e-07,0,289.156,0,0
287.548,0.00248423,4.18169e-05,285.756,1.00853e-07,0,289.158,0,0
287.549,0.00248779,4.18354e-05,285.758,1.00853e-07,0,289.16,0,0
287.551,0.00249136,4.18501e-05,285.761,1.00853e-07,0,289.161,0,0
287.552,0.00249492,4.18634e-05,285.763,1.00853e-07,0,289.163,0,0
287.554,0.00249849,4.18775e-05,285.765,1.00853e-07,0,289.165,0,0
287.555,0.00250206,4.18915e-05,285.767,1.00853e-07,0,289.167,0,0
287.557,0.00250563,4.19073e-05,285.769,1.00853e-07,0,289.168,0,0
287.558,0.0025092,4.19204e-05,285.771,1.00853e-07,0,289.17,0,0
287.559,0.00251277,4.19332e-05,285.773,1.00853e-07,0,289.172,0,0
287.561,0.00251632,4.19445e-05,285.775,1.00853e-07,0,289.174,0,0
287.562,0.00251989,4.19533e-05,285.777,1.00853e-07,0,289.175,0,0
287.564,0.00252347,4.19598e-05,285.779,1.00853e-07,0,289.177,0,0
287.565,0.00252704,4.19636e-05,285.781,1.00853e-07,0,289.179,0,0
287.566,0.00253062,4.1964e-05,285.784,1.00853e-07,0,289.181,0,0
287.568,0.00253419,4.19636e-05,285.786,1.00853e-07,0,289.182,0,0
287.569,0.00253777,4.1963e-05,285.788,1.00853e-07,0,289.184,0,0
287.571,0.00254132,4.19595e-05,285.79,1.00853e-07,0,289.186,0,0
287.572,0.00254489,4.19554e-05,285.792,1.00853e-07,0,289.188,0,0
287.574,0.00254847,4.19525e-05,285.794,1.00853e-07,0,289.189,0,0
287.575,0.00255204,4.19474e-05,285.796,1.00853e-07,0,289.191,0,0
287.576,0.00255562,4.19475e-05,285.798,1.00853e-07,0,289.193,0,0
287.578,0.00255919,4.19563e-05,285.8,1.00853e-07,0,289.195,0,0
287.579,0.00256277,4.19719e-05,285.802,1.00853e-07,0,289.196,0,0
287.581,0.00256634,4.19927e-05,285.805,1.00853e-07,0,289.198,0,0
287.582,0.00256992,4.20191e-05,285.807,1.00853e-07,0,289.2,0,0
287.584,0.0025735,4.20494e-05,285.809,1.00853e-07,0,289.202,0,0
287.585,0.00257709,4.20831e-05,285.811,1.00853e-07,0,289.203,0,0
287.586,0.00258067,4.21207e-05,285.813,1.00853e-07,0,289.205,0,0
287.588,0.00258427,4.21624e-05,285.815,1.00853e-07,0,289.207,0,0
287.589,0.00258786,4.22059e-05,285.817,1.00853e-07,0,289.209,0,0
287.591,0.00259146,4.22512e-05,285.819,1.00853e-07,0,289.211,0,0
287.592,0.00259506,4.22987e-05,285.821,1.00853e-07,0,289.212,0,0
287.593,0.00259866,4.23458e-05,285.823,1.00853e-07,0,289.214,0,0
287.595,0.00260227,4.2396e-05,285.826,1.00853e-07,0,289.216,0,0
287.596,0.00260589,4.24453e-05,285.828,1.00853e-07,0,289.218,0,0
287.598,0.00260951,4.24927e-05,285.83,1.00853e-07,0,289.219,0,0
287.599,0.0026131,4.25388e-05,285.832,1.00853e-07,0,289.221,0,0
287.601,0.00261673,4.25827e-05,285.834,1.00853e-07,0,289.223,0,0
287.602,0.00262036,4.26242e-05,285.836,1.00853e-07,0,289.225,0,0
287.603,0.00262399,4.26656e-05,285.838,1.00853e-07,0,289.226,0,0
287.605,0.00262763,4.27092e-05,285.84,1.00853e-07,0,289.228,0,0
287.606,0.00263127,4.27558e-05,285.842,1.00853e-07,0,289.23,0,0
287.608,0.00263492,4.2802e-05,285.844,1.00853e-07,0,289.232,0,0
287.609,0.00263859,4.28455e-05,285.846,1.00853e-07,0,289.233,0,0
287.61,0.00264224,4.28876e-05,285.849,1.00853e-07,0,289.235,0,0
287.612,0.00264587,4.2929e-05,285.851,1.00853e-07,0,289.237,0,0
287.613,0.00264953,4.29678e-05,285.853,1.00853e-07,0,289.239,0,0
287.615,0.00265319,4.30048e-05,285.855,1.00853e-07,0,289.24,0,0
287.616,0.00265686,4.3039e-05,285.857,1.00853e-07,0,289.242,0,0
287.618,0.00266053,4.30726e-05,285.859,1.00853e-07,0,289.244,0,0
287.619,0.0026642,4.31066e-05,285.861,1.00853e-07,0,289.246,0,0
287.62,0.00266787,4.31413e-05,285.863,1.00853e-07,0,289.247,0,0
287.622,0.00267155,4.31756e-05,285.865,1.00853e-07,0,289.249,0,0
287.623,0.0026752,4.3208e-05,285.867,1.00853e-07,0,289.251,0,0
287.625,0.00267889,4.32401e-05,285.87,1.00853e-07,0,289.253,0,0
