#EXPORTTYPE:DATA ALL
#FILE:Mel+Bar_m=2.52ìã_30-400-20 C_3Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:01
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:18.06.2026 13:06
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:òèãåëü:  m=23,72 ìã  çàïðåññîâàí  äî ýêñïåð. m=42,26 ìã
#SAMPLE:Mel+Bar
#SAMPLE MASS /mg:2.52
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30°C/3,0(K/min)/400°C/30,0(K/min)/20°C/
#SEGMENT:S1-2/2
#SEG. 1:30°C/3,0(K/min)/400°C
#SEG. 2:400°C/30,0(K/min)/20°C

##Temp./°C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 30.43111;  0.43350;    -0.33856;100.00000;150.00000;2.74432;1
 30.44982;  0.44200;    -0.33901;100.00000;150.00000;2.74437;1
 30.46899;  0.45050;    -0.33896;100.00000;150.00000;2.74443;1
 30.48862;  0.45900;    -0.33910;100.00000;150.00000;2.74448;1
 30.50871;  0.46750;    -0.33995;100.00000;150.00000;2.74454;1
 30.52925;  0.47600;    -0.34124;100.00000;150.00000;2.74460;1
 30.55024;  0.48450;    -0.34151;100.00000;150.00000;2.74466;1
 30.57169;  0.49300;    -0.34216;100.00000;150.00000;2.74472;1
 30.59359;  0.50150;    -0.34372;100.00000;150.00000;2.74478;1
 30.61593;  0.51000;    -0.34382;100.00000;150.00000;2.74484;1
 30.63873;  0.51850;    -0.34438;100.00000;150.00000;2.74491;1
 30.66198;  0.52700;    -0.34617;100.00000;150.00000;2.74497;1
 30.68566;  0.53550;    -0.34602;100.00000;150.00000;2.74504;1
 30.70977;  0.54400;    -0.34687;100.00000;150.00000;2.74511;1
 30.73431;  0.55250;    -0.34757;100.00000;150.00000;2.74518;1
 30.75929;  0.56100;    -0.34811;100.00000;150.00000;2.74525;1
 30.78469;  0.56950;    -0.34851;100.00000;150.00000;2.74532;1
 30.81050;  0.57800;    -0.35024;100.00000;150.00000;2.74539;1
 30.83673;  0.58650;    -0.35146;100.00000;150.00000;2.74546;1
 30.86337;  0.59500;    -0.35200;100.00000;150.00000;2.74554;1
 30.89041;  0.60350;    -0.35264;100.00000;150.00000;2.74561;1
 30.91782;  0.61200;    -0.35345;100.00000;150.00000;2.74569;1
 30.94565;  0.62050;    -0.35425;100.00000;150.00000;2.74577;1
 30.97384;  0.62900;    -0.35464;100.00000;150.00000;2.74585;1
 31.00243;  0.63750;    -0.35558;100.00000;150.00000;2.74593;1
 31.03142;  0.64600;    -0.35645;100.00000;150.00000;2.74601;1
 31.06074;  0.65450;    -0.35762;100.00000;150.00000;2.74609;1
 31.09044;  0.66300;    -0.35862;100.00000;150.00000;2.74618;1
 31.12050;  0.67150;    -0.35959;100.00000;150.00000;2.74626;1
 31.15092;  0.68000;    -0.36070;100.00000;150.00000;2.74635;1
 31.18167;  0.68850;    -0.36157;100.00000;150.00000;2.74643;1
 31.21277;  0.69700;    -0.36268;100.00000;150.00000;2.74652;1
 31.24420;  0.70550;    -0.36399;100.00000;150.00000;2.74661;1
 31.27593;  0.71400;    -0.36436;100.00000;150.00000;2.74670;1
 31.30799;  0.72250;    -0.36492;100.00000;150.00000;2.74679;1
 31.34033;  0.73100;    -0.36576;100.00000;150.00000;2.74688;1
 31.37297;  0.73950;    -0.36696;100.00000;150.00000;2.74697;1
 31.40586;  0.74800;    -0.36783;100.00000;150.00000;2.74706;1
 31.43905;  0.75650;    -0.36828;100.00000;150.00000;2.74715;1
 31.47249;  0.76500;    -0.36892;100.00000;150.00000;2.74725;1
 31.50620;  0.77350;    -0.37001;100.00000;150.00000;2.74734;1
 31.54015;  0.78200;    -0.37098;100.00000;150.00000;2.74744;1
 31.57433;  0.79050;    -0.37165;100.00000;150.00000;2.74753;1
 31.60876;  0.79900;    -0.37260;100.00000;150.00000;2.74763;1
 31.64341;  0.80750;    -0.37324;100.00000;150.00000;2.74773;1
 31.67827;  0.81600;    -0.37411;100.00000;150.00000;2.74782;1
 31.71333;  0.82450;    -0.37463;100.00000;150.00000;2.74792;1
 31.74859;  0.83300;    -0.37508;100.00000;150.00000;2.74802;1
 31.78403;  0.84150;    -0.37549;100.00000;150.00000;2.74812;1
 31.81966;  0.85000;    -0.37568;100.00000;150.00000;2.74822;1
 31.85546;  0.85850;    -0.37633;100.00000;150.00000;2.74832;1
 31.89139;  0.86700;    -0.37755;100.00000;150.00000;2.74842;1
 31.92746;  0.87550;    -0.37860;100.00000;150.00000;2.74852;1
 31.96369;  0.88400;    -0.37939;100.00000;150.00000;2.74862;1
 32.00005;  0.89250;    -0.38027;100.00000;150.00000;2.74872;1
 32.03654;  0.90100;    -0.38046;100.00000;150.00000;2.74883;1
 32.07313;  0.90950;    -0.38041;100.00000;150.00000;2.74893;1
 32.10984;  0.91800;    -0.38114;100.00000;150.00000;2.74903;1
 32.14665;  0.92650;    -0.38189;100.00000;150.00000;2.74913;1
 32.18355;  0.93500;    -0.38264;100.00000;150.00000;2.74924;1
 32.22053;  0.94350;    -0.38341;100.00000;150.00000;2.74934;1
 32.25755;  0.95200;    -0.38406;100.00000;150.00000;2.74944;1
 32.29462;  0.96050;    -0.38490;100.00000;150.00000;2.74954;1
 32.33175;  0.96900;    -0.38543;100.00000;150.00000;2.74965;1
 32.36892;  0.97750;    -0.38584;100.00000;150.00000;2.74975;1
 32.40614;  0.98600;    -0.38587;100.00000;150.00000;2.74986;1
 32.44339;  0.99450;    -0.38632;100.00000;150.00000;2.74996;1
 32.48066;  1.00300;    -0.38657;100.00000;150.00000;2.75006;1
 32.51796;  1.01150;    -0.38795;100.00000;150.00000;2.75017;1
 32.55525;  1.02000;    -0.38828;100.00000;150.00000;2.75027;1
 32.59256;  1.02850;    -0.38870;100.00000;150.00000;2.75037;1
 32.62983;  1.03700;    -0.38913;100.00000;150.00000;2.75048;1
 32.66712;  1.04550;    -0.38944;100.00000;150.00000;2.75058;1
 32.70440;  1.05400;    -0.38959;100.00000;150.00000;2.75068;1
 32.74162;  1.06250;    -0.38944;100.00000;150.00000;2.75079;1
 32.77881;  1.07100;    -0.38980;100.00000;150.00000;2.75089;1
 32.81594;  1.07950;    -0.39027;100.00000;150.00000;2.75099;1
 32.85304;  1.08800;    -0.39041;100.00000;150.00000;2.75110;1
 32.89012;  1.09650;    -0.39086;100.00000;150.00000;2.75120;1
 32.92713;  1.10500;    -0.39105;100.00000;150.00000;2.75130;1
 32.96407;  1.11350;    -0.39125;100.00000;150.00000;2.75141;1
 33.00096;  1.12200;    -0.39189;100.00000;150.00000;2.75151;1
 33.03775;  1.13050;    -0.39234;100.00000;150.00000;2.75161;1
 33.07446;  1.13900;    -0.39292;100.00000;150.00000;2.75171;1
 33.11112;  1.14750;    -0.39254;100.00000;150.00000;2.75181;1
 33.14767;  1.15600;    -0.39252;100.00000;150.00000;2.75191;1
 33.18416;  1.16450;    -0.39271;100.00000;150.00000;2.75202;1
 33.22053;  1.17300;    -0.39289;100.00000;150.00000;2.75212;1
 33.25681;  1.18150;    -0.39288;100.00000;150.00000;2.75222;1
 33.29299;  1.19000;    -0.39273;100.00000;150.00000;2.75232;1
 33.32905;  1.19850;    -0.39293;100.00000;150.00000;2.75242;1
 33.36500;  1.20700;    -0.39311;100.00000;150.00000;2.75252;1
 33.40084;  1.21550;    -0.39352;100.00000;150.00000;2.75261;1
 33.43657;  1.22400;    -0.39342;100.00000;150.00000;2.75271;1
 33.47219;  1.23250;    -0.39362;100.00000;150.00000;2.75281;1
 33.50769;  1.24100;    -0.39389;100.00000;150.00000;2.75291;1
 33.54305;  1.24950;    -0.39354;100.00000;150.00000;2.75301;1
 33.57828;  1.25800;    -0.39348;100.00000;150.00000;2.75310;1
 33.61340;  1.26650;    -0.39379;100.00000;150.00000;2.75320;1
 33.64838;  1.27500;    -0.39409;100.00000;150.00000;2.75330;1
 33.68324;  1.28350;    -0.39395;100.00000;150.00000;2.75339;1
 33.71795;  1.29200;    -0.39403;100.00000;150.00000;2.75349;1
 33.75253;  1.30050;    -0.39412;100.00000;150.00000;2.75359;1
 33.78697;  1.30900;    -0.39392;100.00000;150.00000;2.75368;1
 33.82126;  1.31750;    -0.39385;100.00000;150.00000;2.75377;1
 33.85543;  1.32600;    -0.39370;100.00000;150.00000;2.75387;1
 33.88943;  1.33450;    -0.39345;100.00000;150.00000;2.75396;1
 33.92329;  1.34300;    -0.39374;100.00000;150.00000;2.75406;1
 33.95703;  1.35150;    -0.39352;100.00000;150.00000;2.75415;1
 33.99061;  1.36000;    -0.39337;100.00000;150.00000;2.75424;1
 34.02403;  1.36850;    -0.39380;100.00000;150.00000;2.75433;1
 34.05730;  1.37700;    -0.39420;100.00000;150.00000;2.75442;1
 34.09042;  1.38550;    -0.39426;100.00000;150.00000;2.75452;1
 34.12339;  1.39400;    -0.39367;100.00000;150.00000;2.75461;1
 34.15621;  1.40250;    -0.39345;100.00000;150.00000;2.75470;1
 34.18889;  1.41100;    -0.39355;100.00000;150.00000;2.75479;1
 34.22142;  1.41950;    -0.39363;100.00000;150.00000;2.75488;1
 34.25381;  1.42800;    -0.39360;100.00000;150.00000;2.75496;1
 34.28604;  1.43650;    -0.39367;100.00000;150.00000;2.75505;1
 34.31812;  1.44500;    -0.39366;100.00000;150.00000;2.75514;1
 34.35006;  1.45350;    -0.39352;100.00000;150.00000;2.75523;1
 34.38188;  1.46200;    -0.39325;100.00000;150.00000;2.75532;1
 34.41352;  1.47050;    -0.39316;100.00000;150.00000;2.75540;1
 34.44502;  1.47900;    -0.39317;100.00000;150.00000;2.75549;1
 34.47636;  1.48750;    -0.39309;100.00000;150.00000;2.75558;1
 34.50756;  1.49600;    -0.39313;100.00000;150.00000;2.75566;1
 34.53860;  1.50450;    -0.39324;100.00000;150.00000;2.75575;1
 34.56950;  1.51300;    -0.39346;100.00000;150.00000;2.75583;1
 34.60026;  1.52150;    -0.39354;100.00000;150.00000;2.75592;1
 34.63088;  1.53000;    -0.39352;100.00000;150.00000;2.75600;1
 34.66137;  1.53850;    -0.39338;100.00000;150.00000;2.75608;1
 34.69173;  1.54700;    -0.39312;100.00000;150.00000;2.75617;1
 34.72194;  1.55550;    -0.39300;100.00000;150.00000;2.75625;1
 34.75201;  1.56400;    -0.39283;100.00000;150.00000;2.75633;1
 34.78194;  1.57250;    -0.39284;100.00000;150.00000;2.75641;1
 34.81172;  1.58100;    -0.39277;100.00000;150.00000;2.75649;1
 34.84136;  1.58950;    -0.39191;100.00000;150.00000;2.75658;1
 34.87087;  1.59800;    -0.39191;100.00000;150.00000;2.75666;1
 34.90025;  1.60650;    -0.39175;100.00000;150.00000;2.75674;1
 34.92948;  1.61500;    -0.39163;100.00000;150.00000;2.75682;1
 34.95861;  1.62350;    -0.39161;100.00000;150.00000;2.75690;1
 34.98759;  1.63200;    -0.39179;100.00000;150.00000;2.75698;1
 35.01647;  1.64050;    -0.39141;100.00000;150.00000;2.75705;1
 35.04520;  1.64900;    -0.39117;100.00000;150.00000;2.75713;1
 35.07381;  1.65750;    -0.39097;100.00000;150.00000;2.75721;1
 35.10231;  1.66600;    -0.39106;100.00000;150.00000;2.75729;1
 35.13066;  1.67450;    -0.39113;100.00000;150.00000;2.75737;1
 35.15891;  1.68300;    -0.39123;100.00000;150.00000;2.75744;1
 35.18703;  1.69150;    -0.39077;100.00000;150.00000;2.75752;1
 35.21505;  1.70000;    -0.39052;100.00000;150.00000;2.75760;1
 35.24295;  1.70850;    -0.39050;100.00000;150.00000;2.75767;1
 35.27072;  1.71700;    -0.39012;100.00000;150.00000;2.75775;1
 35.29838;  1.72550;    -0.38991;100.00000;150.00000;2.75782;1
 35.32594;  1.73400;    -0.38990;100.00000;150.00000;2.75790;1
 35.35339;  1.74250;    -0.38973;100.00000;150.00000;2.75797;1
 35.38073;  1.75100;    -0.38995;100.00000;150.00000;2.75805;1
 35.40797;  1.75950;    -0.38986;100.00000;150.00000;2.75812;1
 35.43509;  1.76800;    -0.38957;100.00000;150.00000;2.75820;1
 35.46213;  1.77650;    -0.38956;100.00000;150.00000;2.75827;1
 35.48905;  1.78500;    -0.38932;100.00000;150.00000;2.75834;1
 35.51589;  1.79350;    -0.38885;100.00000;150.00000;2.75842;1
 35.54264;  1.80200;    -0.38908;100.00000;150.00000;2.75849;1
 35.56929;  1.81050;    -0.38936;100.00000;150.00000;2.75856;1
 35.59582;  1.81900;    -0.38934;100.00000;150.00000;2.75863;1
 35.62226;  1.82750;    -0.38898;100.00000;150.00000;2.75871;1
 35.64860;  1.83600;    -0.38881;100.00000;150.00000;2.75878;1
 35.67488;  1.84450;    -0.38851;100.00000;150.00000;2.75885;1
 35.70105;  1.85300;    -0.38861;100.00000;150.00000;2.75892;1
 35.72716;  1.86150;    -0.38869;100.00000;150.00000;2.75899;1
 35.75317;  1.87000;    -0.38856;100.00000;150.00000;2.75906;1
 35.77910;  1.87850;    -0.38853;100.00000;150.00000;2.75913;1
 35.80495;  1.88700;    -0.38852;100.00000;150.00000;2.75920;1
 35.83071;  1.89550;    -0.38895;100.00000;150.00000;2.75927;1
 35.85640;  1.90400;    -0.38881;100.00000;150.00000;2.75934;1
 35.88201;  1.91250;    -0.38857;100.00000;150.00000;2.75941;1
 35.90756;  1.92100;    -0.38817;100.00000;150.00000;2.75948;1
 35.93306;  1.92950;    -0.38753;100.00000;150.00000;2.75955;1
 35.95848;  1.93800;    -0.38751;100.00000;150.00000;2.75962;1
 35.98382;  1.94650;    -0.38772;100.00000;150.00000;2.75969;1
 36.00909;  1.95500;    -0.38737;100.00000;150.00000;2.75976;1
 36.03430;  1.96350;    -0.38745;100.00000;150.00000;2.75982;1
 36.05944;  1.97200;    -0.38745;100.00000;150.00000;2.75989;1
 36.08453;  1.98050;    -0.38742;100.00000;150.00000;2.75996;1
 36.10954;  1.98900;    -0.38748;100.00000;150.00000;2.76003;1
 36.13452;  1.99750;    -0.38712;100.00000;150.00000;2.76010;1
 36.15943;  2.00600;    -0.38680;100.00000;150.00000;2.76016;1
 36.18429;  2.01450;    -0.38721;100.00000;150.00000;2.76023;1
 36.20909;  2.02300;    -0.38743;100.00000;150.00000;2.76030;1
 36.23384;  2.03150;    -0.38752;100.00000;150.00000;2.76037;1
 36.25855;  2.04000;    -0.38728;100.00000;150.00000;2.76043;1
 36.28321;  2.04850;    -0.38727;100.00000;150.00000;2.76050;1
 36.30781;  2.05700;    -0.38722;100.00000;150.00000;2.76057;1
 36.33237;  2.06550;    -0.38668;100.00000;150.00000;2.76063;1
 36.35689;  2.07400;    -0.38681;100.00000;150.00000;2.76070;1
 36.38138;  2.08250;    -0.38707;100.00000;150.00000;2.76077;1
 36.40583;  2.09100;    -0.38687;100.00000;150.00000;2.76083;1
 36.43023;  2.09950;    -0.38659;100.00000;150.00000;2.76090;1
 36.45461;  2.10800;    -0.38658;100.00000;150.00000;2.76096;1
 36.47894;  2.11650;    -0.38666;100.00000;150.00000;2.76103;1
 36.50324;  2.12500;    -0.38654;100.00000;150.00000;2.76109;1
 36.52750;  2.13350;    -0.38664;100.00000;150.00000;2.76116;1
 36.55173;  2.14200;    -0.38662;100.00000;150.00000;2.76123;1
 36.57594;  2.15050;    -0.38648;100.00000;150.00000;2.76129;1
 36.60013;  2.15900;    -0.38651;100.00000;150.00000;2.76136;1
 36.62428;  2.16750;    -0.38658;100.00000;150.00000;2.76142;1
 36.64842;  2.17600;    -0.38720;100.00000;150.00000;2.76149;1
 36.67253;  2.18450;    -0.38699;100.00000;150.00000;2.76155;1
 36.69661;  2.19300;    -0.38672;100.00000;150.00000;2.76162;1
 36.72069;  2.20150;    -0.38648;100.00000;150.00000;2.76168;1
 36.74472;  2.21000;    -0.38646;100.00000;150.00000;2.76175;1
 36.76873;  2.21850;    -0.38666;100.00000;150.00000;2.76181;1
 36.79272;  2.22700;    -0.38653;100.00000;150.00000;2.76188;1
 36.81669;  2.23550;    -0.38660;100.00000;150.00000;2.76194;1
 36.84066;  2.24400;    -0.38605;100.00000;150.00000;2.76201;1
 36.86461;  2.25250;    -0.38614;100.00000;150.00000;2.76207;1
 36.88857;  2.26100;    -0.38612;100.00000;150.00000;2.76213;1
 36.91251;  2.26950;    -0.38633;100.00000;150.00000;2.76220;1
 36.93642;  2.27800;    -0.38608;100.00000;150.00000;2.76226;1
 36.96035;  2.28650;    -0.38597;100.00000;150.00000;2.76233;1
 36.98425;  2.29500;    -0.38616;100.00000;150.00000;2.76239;1
 37.00815;  2.30350;    -0.38603;100.00000;150.00000;2.76246;1
 37.03204;  2.31200;    -0.38603;100.00000;150.00000;2.76252;1
 37.05592;  2.32050;    -0.38655;100.00000;150.00000;2.76259;1
 37.07979;  2.32900;    -0.38678;100.00000;150.00000;2.76265;1
 37.10366;  2.33750;    -0.38690;100.00000;150.00000;2.76271;1
 37.12752;  2.34600;    -0.38642;100.00000;150.00000;2.76278;1
 37.15140;  2.35450;    -0.38643;100.00000;150.00000;2.76284;1
 37.17525;  2.36300;    -0.38645;100.00000;150.00000;2.76291;1
 37.19912;  2.37150;    -0.38621;100.00000;150.00000;2.76297;1
 37.22297;  2.38000;    -0.38619;100.00000;150.00000;2.76303;1
 37.24684;  2.38850;    -0.38662;100.00000;150.00000;2.76310;1
 37.27070;  2.39700;    -0.38659;100.00000;150.00000;2.76316;1
 37.29456;  2.40550;    -0.38693;100.00000;150.00000;2.76323;1
 37.31843;  2.41400;    -0.38710;100.00000;150.00000;2.76329;1
 37.34231;  2.42250;    -0.38703;100.00000;150.00000;2.76336;1
 37.36619;  2.43100;    -0.38695;100.00000;150.00000;2.76342;1
 37.39008;  2.43950;    -0.38694;100.00000;150.00000;2.76348;1
 37.41398;  2.44800;    -0.38700;100.00000;150.00000;2.76355;1
 37.43790;  2.45650;    -0.38744;100.00000;150.00000;2.76361;1
 37.46182;  2.46500;    -0.38710;100.00000;150.00000;2.76368;1
 37.48575;  2.47350;    -0.38698;100.00000;150.00000;2.76374;1
 37.50970;  2.48200;    -0.38718;100.00000;150.00000;2.76381;1
 37.53366;  2.49050;    -0.38726;100.00000;150.00000;2.76387;1
 37.55763;  2.49900;    -0.38736;100.00000;150.00000;2.76393;1
 37.58161;  2.50750;    -0.38745;100.00000;150.00000;2.76400;1
 37.60558;  2.51600;    -0.38710;100.00000;150.00000;2.76406;1
 37.62957;  2.52450;    -0.38696;100.00000;150.00000;2.76413;1
 37.65359;  2.53300;    -0.38672;100.00000;150.00000;2.76419;1
 37.67762;  2.54150;    -0.38671;100.00000;150.00000;2.76426;1
 37.70166;  2.55000;    -0.38691;100.00000;150.00000;2.76432;1
 37.72573;  2.55850;    -0.38758;100.00000;150.00000;2.76438;1
 37.74982;  2.56700;    -0.38740;100.00000;150.00000;2.76445;1
 37.77391;  2.57550;    -0.38689;100.00000;150.00000;2.76451;1
 37.79803;  2.58400;    -0.38693;100.00000;150.00000;2.76458;1
 37.82214;  2.59250;    -0.38715;100.00000;150.00000;2.76464;1
 37.84626;  2.60100;    -0.38712;100.00000;150.00000;2.76471;1
 37.87041;  2.60950;    -0.38700;100.00000;150.00000;2.76477;1
 37.89457;  2.61800;    -0.38739;100.00000;150.00000;2.76484;1
 37.91877;  2.62650;    -0.38806;100.00000;150.00000;2.76490;1
 37.94298;  2.63500;    -0.38803;100.00000;150.00000;2.76497;1
 37.96721;  2.64350;    -0.38790;100.00000;150.00000;2.76503;1
 37.99146;  2.65200;    -0.38781;100.00000;150.00000;2.76510;1
 38.01574;  2.66050;    -0.38798;100.00000;150.00000;2.76516;1
 38.04002;  2.66900;    -0.38774;100.00000;150.00000;2.76523;1
 38.06432;  2.67750;    -0.38784;100.00000;150.00000;2.76529;1
 38.08865;  2.68600;    -0.38805;100.00000;150.00000;2.76536;1
 38.11300;  2.69450;    -0.38801;100.00000;150.00000;2.76542;1
 38.13735;  2.70300;    -0.38799;100.00000;150.00000;2.76549;1
 38.16173;  2.71150;    -0.38796;100.00000;150.00000;2.76555;1
 38.18613;  2.72000;    -0.38839;100.00000;150.00000;2.76562;1
 38.21056;  2.72850;    -0.38847;100.00000;150.00000;2.76568;1
 38.23501;  2.73700;    -0.38858;100.00000;150.00000;2.76575;1
 38.25947;  2.74550;    -0.38911;100.00000;150.00000;2.76581;1
 38.28394;  2.75400;    -0.38913;100.00000;150.00000;2.76588;1
 38.30842;  2.76250;    -0.38933;100.00000;150.00000;2.76594;1
 38.33294;  2.77100;    -0.38947;100.00000;150.00000;2.76601;1
 38.35747;  2.77950;    -0.38927;100.00000;150.00000;2.76607;1
 38.38203;  2.78800;    -0.38910;100.00000;150.00000;2.76614;1
 38.40662;  2.79650;    -0.38898;100.00000;150.00000;2.76620;1
 38.43121;  2.80500;    -0.38929;100.00000;150.00000;2.76627;1
 38.45584;  2.81350;    -0.38949;100.00000;150.00000;2.76634;1
 38.48050;  2.82200;    -0.38958;100.00000;150.00000;2.76640;1
 38.50516;  2.83050;    -0.38978;100.00000;150.00000;2.76647;1
 38.52984;  2.83900;    -0.38987;100.00000;150.00000;2.76653;1
 38.55456;  2.84750;    -0.38996;100.00000;150.00000;2.76660;1
 38.57930;  2.85600;    -0.39015;100.00000;150.00000;2.76666;1
 38.60405;  2.86450;    -0.39024;100.00000;150.00000;2.76673;1
 38.62880;  2.87300;    -0.39043;100.00000;150.00000;2.76680;1
 38.65358;  2.88150;    -0.39042;100.00000;150.00000;2.76686;1
 38.67839;  2.89000;    -0.39019;100.00000;150.00000;2.76693;1
 38.70322;  2.89850;    -0.39039;100.00000;150.00000;2.76699;1
 38.72808;  2.90700;    -0.39109;100.00000;150.00000;2.76706;1
 38.75295;  2.91550;    -0.39144;100.00000;150.00000;2.76713;1
 38.77783;  2.92400;    -0.39143;100.00000;150.00000;2.76719;1
 38.80272;  2.93250;    -0.39131;100.00000;150.00000;2.76726;1
 38.82765;  2.94100;    -0.39107;100.00000;150.00000;2.76732;1
 38.85258;  2.94950;    -0.39092;100.00000;150.00000;2.76739;1
 38.87753;  2.95800;    -0.39103;100.00000;150.00000;2.76746;1
 38.90250;  2.96650;    -0.39067;100.00000;150.00000;2.76752;1
