#EXPORTTYPE:DATA ALL
#FILE:Mel+Bar_m=2.36ìã_30-400-20 C_5Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:01
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:18.06.2026 15:53
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:òèãåëü:  m=23,62 ìã  çàïðåññîâàí  äî ýêñïåð. m=42,23 ìã
#SAMPLE:Mel+Bar
#SAMPLE MASS /mg:2.39
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30°C/5,0(K/min)/400°C/30,0(K/min)/20°C/
#SEGMENT:S1-2/2
#SEG. 1:30°C/5,0(K/min)/400°C
#SEG. 2:400°C/30,0(K/min)/20°C

##Temp./°C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 37.29691; 1.60050;    -0.45977;100.00000;150.00000;2.76323;1
 37.32949; 1.60600;    -0.45990;100.00000;150.00000;2.76332;1
 37.36201; 1.61150;    -0.45977;100.00000;150.00000;2.76341;1
 37.39447; 1.61700;    -0.45948;100.00000;150.00000;2.76350;1
 37.42685; 1.62250;    -0.45952;100.00000;150.00000;2.76358;1
 37.45915; 1.62800;    -0.45956;100.00000;150.00000;2.76367;1
 37.49137; 1.63350;    -0.45928;100.00000;150.00000;2.76376;1
 37.52352; 1.63900;    -0.45898;100.00000;150.00000;2.76384;1
 37.55560; 1.64450;    -0.45889;100.00000;150.00000;2.76393;1
 37.58761; 1.65000;    -0.45886;100.00000;150.00000;2.76401;1
 37.61955; 1.65550;    -0.45880;100.00000;150.00000;2.76410;1
 37.65140; 1.66100;    -0.45839;100.00000;150.00000;2.76419;1
 37.68319; 1.66650;    -0.45809;100.00000;150.00000;2.76427;1
 37.71492; 1.67200;    -0.45792;100.00000;150.00000;2.76436;1
 37.74658; 1.67750;    -0.45779;100.00000;150.00000;2.76444;1
 37.77817; 1.68300;    -0.45777;100.00000;150.00000;2.76452;1
 37.80970; 1.68850;    -0.45784;100.00000;150.00000;2.76461;1
 37.84114; 1.69400;    -0.45770;100.00000;150.00000;2.76469;1
 37.87252; 1.69950;    -0.45787;100.00000;150.00000;2.76478;1
 37.90384; 1.70500;    -0.45812;100.00000;150.00000;2.76486;1
 37.93510; 1.71050;    -0.45822;100.00000;150.00000;2.76494;1
 37.96630; 1.71600;    -0.45745;100.00000;150.00000;2.76503;1
 37.99744; 1.72150;    -0.45711;100.00000;150.00000;2.76511;1
 38.02852; 1.72700;    -0.45699;100.00000;150.00000;2.76519;1
 38.05954; 1.73250;    -0.45718;100.00000;150.00000;2.76528;1
 38.09052; 1.73800;    -0.45737;100.00000;150.00000;2.76536;1
 38.12142; 1.74350;    -0.45734;100.00000;150.00000;2.76544;1
 38.15226; 1.74900;    -0.45720;100.00000;150.00000;2.76553;1
 38.18304; 1.75450;    -0.45699;100.00000;150.00000;2.76561;1
 38.21377; 1.76000;    -0.45669;100.00000;150.00000;2.76569;1
 38.24443; 1.76550;    -0.45658;100.00000;150.00000;2.76577;1
 38.27503; 1.77100;    -0.45664;100.00000;150.00000;2.76585;1
 38.30557; 1.77650;    -0.45672;100.00000;150.00000;2.76593;1
 38.33607; 1.78200;    -0.45670;100.00000;150.00000;2.76602;1
 38.36651; 1.78750;    -0.45667;100.00000;150.00000;2.76610;1
 38.39694; 1.79300;    -0.45656;100.00000;150.00000;2.76618;1
 38.42727; 1.79850;    -0.45639;100.00000;150.00000;2.76626;1
 38.45758; 1.80400;    -0.45648;100.00000;150.00000;2.76634;1
 38.48784; 1.80950;    -0.45658;100.00000;150.00000;2.76642;1
 38.51805; 1.81500;    -0.45642;100.00000;150.00000;2.76650;1
 38.54822; 1.82050;    -0.45651;100.00000;150.00000;2.76658;1
 38.57831; 1.82600;    -0.45649;100.00000;150.00000;2.76666;1
 38.60840; 1.83150;    -0.45658;100.00000;150.00000;2.76674;1
 38.63843; 1.83700;    -0.45631;100.00000;150.00000;2.76682;1
 38.66841; 1.84250;    -0.45599;100.00000;150.00000;2.76690;1
 38.69833; 1.84800;    -0.45592;100.00000;150.00000;2.76698;1
 38.72820; 1.85350;    -0.45600;100.00000;150.00000;2.76706;1
 38.75802; 1.85900;    -0.45605;100.00000;150.00000;2.76714;1
 38.78782; 1.86450;    -0.45582;100.00000;150.00000;2.76722;1
 38.81758; 1.87000;    -0.45593;100.00000;150.00000;2.76730;1
 38.84730; 1.87550;    -0.45602;100.00000;150.00000;2.76738;1
 38.87698; 1.88100;    -0.45611;100.00000;150.00000;2.76746;1
 38.90660; 1.88650;    -0.45598;100.00000;150.00000;2.76753;1
 38.93620; 1.89200;    -0.45557;100.00000;150.00000;2.76761;1
 38.96576; 1.89750;    -0.45540;100.00000;150.00000;2.76769;1
 38.99527; 1.90300;    -0.45522;100.00000;150.00000;2.76777;1
 39.02473; 1.90850;    -0.45506;100.00000;150.00000;2.76785;1
 39.05416; 1.91400;    -0.45507;100.00000;150.00000;2.76793;1
 39.08354; 1.91950;    -0.45500;100.00000;150.00000;2.76800;1
