#EXPORTTYPE:DATA ALL
#FILE:Mel+Bar_m=2.56ìã_30-400-20 C_1Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:01
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:19.06.2026 13:01
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:òèãåëü:  m=23,62 ìã  çàïðåññîâàí  äî ýêñïåð. m=42,38 ìã
#SAMPLE:Mel+Bar
#SAMPLE MASS /mg:2.56
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30°C/1,0(K/min)/400°C/30,0(K/min)/20°C/
#SEGMENT:S1-2/2
#SEG. 1:30°C/1,0(K/min)/400°C
#SEG. 2:400°C/30,0(K/min)/20°C

##Temp./°C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
183.66906;153.65000;-0.57226;100.00000;150.00000;2.92101;1
183.69398;153.67500;-0.57205;100.00000;150.00000;2.92099;1
183.71890;153.70000;-0.57214;100.00000;150.00000;2.92098;1
183.74384;153.72500;-0.57224;100.00000;150.00000;2.92096;1
183.76879;153.75000;-0.57284;100.00000;150.00000;2.92095;1
183.79374;153.77500;-0.57243;100.00000;150.00000;2.92093;1
183.81869;153.80000;-0.57242;100.00000;150.00000;2.92091;1
183.84365;153.82500;-0.57252;100.00000;150.00000;2.92090;1
183.86863;153.85000;-0.57261;100.00000;150.00000;2.92088;1
183.89361;153.87500;-0.57261;100.00000;150.00000;2.92087;1
183.91861;153.90000;-0.57260;100.00000;150.00000;2.92085;1
183.94361;153.92500;-0.57229;100.00000;150.00000;2.92084;1
183.96861;153.95000;-0.57228;100.00000;150.00000;2.92082;1
183.99362;153.97500;-0.57309;100.00000;150.00000;2.92080;1
184.01862;154.00000;-0.57268;100.00000;150.00000;2.92079;1
184.04361;154.02500;-0.57318;100.00000;150.00000;2.92077;1
184.06861;154.05000;-0.57287;100.00000;150.00000;2.92076;1
184.09360;154.07500;-0.57327;100.00000;150.00000;2.92074;1
184.11859;154.10000;-0.57357;100.00000;150.00000;2.92073;1
184.14358;154.12500;-0.57336;100.00000;150.00000;2.92071;1
184.16857;154.15000;-0.57264;100.00000;150.00000;2.92069;1
184.19357;154.17500;-0.57324;100.00000;150.00000;2.92068;1
184.21856;154.20000;-0.57324;100.00000;150.00000;2.92066;1
184.24354;154.22500;-0.57292;100.00000;150.00000;2.92065;1
184.26851;154.25000;-0.57292;100.00000;150.00000;2.92063;1
184.29349;154.27500;-0.57332;100.00000;150.00000;2.92061;1
184.31845;154.30000;-0.57331;100.00000;150.00000;2.92060;1
184.34342;154.32500;-0.57310;100.00000;150.00000;2.92058;1
184.36840;154.35000;-0.57361;100.00000;150.00000;2.92057;1
184.39337;154.37500;-0.57309;100.00000;150.00000;2.92055;1
184.41834;154.40000;-0.57318;100.00000;150.00000;2.92053;1
184.44332;154.42500;-0.57287;100.00000;150.00000;2.92052;1
184.46831;154.45000;-0.57348;100.00000;150.00000;2.92050;1
184.49328;154.47500;-0.57337;100.00000;150.00000;2.92049;1
184.51826;154.50000;-0.57316;100.00000;150.00000;2.92047;1
184.54322;154.52500;-0.57366;100.00000;150.00000;2.92045;1
184.56819;154.55000;-0.57386;100.00000;150.00000;2.92044;1
184.59315;154.57500;-0.57355;100.00000;150.00000;2.92042;1
184.61812;154.60000;-0.57385;100.00000;150.00000;2.92040;1
184.64307;154.62500;-0.57415;100.00000;150.00000;2.92039;1
184.66802;154.65000;-0.57404;100.00000;150.00000;2.92037;1
184.69297;154.67500;-0.57403;100.00000;150.00000;2.92036;1
184.71793;154.70000;-0.57372;100.00000;150.00000;2.92034;1
184.74290;154.72500;-0.57391;100.00000;150.00000;2.92032;1
