#EXPORTTYPE:DATA ALL
#FILE:Mel_m=2.52ìã_30-600-20 C_1Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:02
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:18.06.2026 19:36
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:òèãåëü:  m=23,62 ìã  çàïðåññîâàí  äî ýêñïåð. m=42,33 ìã
#SAMPLE:Mel
#SAMPLE MASS /mg:2.52
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30°C/1,0(K/min)/600°C/30,0(K/min)/20°C/
#SEGMENT:S1-2/2
#SEG. 1:30°C/1,0(K/min)/600°C
#SEG. 2:600°C/30,0(K/min)/20°C

##Temp./°C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 33.56496;  3.66600;    -0.34701;100.00000;150.00000;2.75307;1
 33.60389;  3.70500;    -0.34753;100.00000;150.00000;2.75318;1
 33.64301;  3.74400;    -0.34724;100.00000;150.00000;2.75328;1
 33.68230;  3.78300;    -0.34779;100.00000;150.00000;2.75339;1
 33.72181;  3.82200;    -0.34753;100.00000;150.00000;2.75350;1
 33.76150;  3.86100;    -0.34819;100.00000;150.00000;2.75361;1
 33.80140;  3.90000;    -0.34826;100.00000;150.00000;2.75372;1
 33.84146;  3.93900;    -0.34877;100.00000;150.00000;2.75383;1
 33.88170;  3.97800;    -0.34873;100.00000;150.00000;2.75394;1
 33.92211;  4.01700;    -0.34881;100.00000;150.00000;2.75405;1
 33.96266;  4.05600;    -0.34901;100.00000;150.00000;2.75416;1
 34.00334;  4.09500;    -0.34909;100.00000;150.00000;2.75428;1
 34.04413;  4.13400;    -0.34807;100.00000;150.00000;2.75439;1
 34.08504;  4.17300;    -0.34911;100.00000;150.00000;2.75450;1
 34.12603;  4.21200;    -0.35009;100.00000;150.00000;2.75461;1
 34.16711;  4.25100;    -0.34933;100.00000;150.00000;2.75473;1
 34.20827;  4.29000;    -0.34904;100.00000;150.00000;2.75484;1
 34.24950;  4.32900;    -0.34946;100.00000;150.00000;2.75495;1
 34.29078;  4.36800;    -0.34944;100.00000;150.00000;2.75507;1
 34.33210;  4.40700;    -0.34927;100.00000;150.00000;2.75518;1
 34.37346;  4.44600;    -0.34972;100.00000;150.00000;2.75529;1
 34.41485;  4.48500;    -0.34987;100.00000;150.00000;2.75541;1
 34.45626;  4.52400;    -0.35038;100.00000;150.00000;2.75552;1
 34.49764;  4.56300;    -0.35046;100.00000;150.00000;2.75563;1
 34.53903;  4.60200;    -0.34999;100.00000;150.00000;2.75575;1
 34.58040;  4.64100;    -0.35056;100.00000;150.00000;2.75586;1
 34.62174;  4.68000;    -0.35080;100.00000;150.00000;2.75597;1
 34.66302;  4.71900;    -0.35059;100.00000;150.00000;2.75609;1
 34.70427;  4.75800;    -0.35053;100.00000;150.00000;2.75620;1
 34.74549;  4.79700;    -0.35069;100.00000;150.00000;2.75631;1
 34.78667;  4.83600;    -0.35078;100.00000;150.00000;2.75643;1
 34.82777;  4.87500;    -0.35053;100.00000;150.00000;2.75654;1
 34.86881;  4.91400;    -0.35096;100.00000;150.00000;2.75665;1
 34.90980;  4.95300;    -0.35102;100.00000;150.00000;2.75676;1
 34.95071;  4.99200;    -0.35100;100.00000;150.00000;2.75687;1
 34.99158;  5.03100;    -0.35048;100.00000;150.00000;2.75699;1
 35.03236;  5.07000;    -0.35092;100.00000;150.00000;2.75710;1
 35.07307;  5.10900;    -0.35134;100.00000;150.00000;2.75721;1
 35.11371;  5.14800;    -0.35086;100.00000;150.00000;2.75732;1
 35.15428;  5.18700;    -0.35104;100.00000;150.00000;2.75743;1
 35.19481;  5.22600;    -0.35073;100.00000;150.00000;2.75754;1
 35.23526;  5.26500;    -0.35033;100.00000;150.00000;2.75765;1
 35.27564;  5.30400;    -0.35012;100.00000;150.00000;2.75776;1
 35.31594;  5.34300;    -0.35049;100.00000;150.00000;2.75787;1
 35.35618;  5.38200;    -0.35026;100.00000;150.00000;2.75798;1
 35.39634;  5.42100;    -0.35009;100.00000;150.00000;2.75809;1
 35.43645;  5.46000;    -0.35029;100.00000;150.00000;2.75820;1
 35.47647;  5.49900;    -0.35071;100.00000;150.00000;2.75831;1
 35.51640;  5.53800;    -0.35043;100.00000;150.00000;2.75842;1
 35.55624;  5.57700;    -0.35132;100.00000;150.00000;2.75853;1
 35.59600;  5.61600;    -0.35077;100.00000;150.00000;2.75863;1
 35.63569;  5.65500;    -0.35069;100.00000;150.00000;2.75874;1
 35.67532;  5.69400;    -0.35180;100.00000;150.00000;2.75885;1
 35.71490;  5.73300;    -0.35203;100.00000;150.00000;2.75896;1
 35.75445;  5.77200;    -0.35181;100.00000;150.00000;2.75907;1
 35.79394;  5.81100;    -0.35156;100.00000;150.00000;2.75917;1
 35.83338;  5.85000;    -0.35197;100.00000;150.00000;2.75928;1
 35.87274;  5.88900;    -0.35149;100.00000;150.00000;2.75939;1
 35.91209;  5.92800;    -0.35233;100.00000;150.00000;2.75949;1
 35.95138;  5.96700;    -0.35165;100.00000;150.00000;2.75960;1
 35.99065;  6.00600;    -0.35175;100.00000;150.00000;2.75971;1
 36.02990;  6.04500;    -0.35225;100.00000;150.00000;2.75981;1
 36.06915;  6.08400;    -0.35120;100.00000;150.00000;2.75992;1
 36.10837;  6.12300;    -0.35197;100.00000;150.00000;2.76003;1
 36.14758;  6.16200;    -0.35214;100.00000;150.00000;2.76013;1
 36.18678;  6.20100;    -0.35269;100.00000;150.00000;2.76024;1
 36.22598;  6.24000;    -0.35265;100.00000;150.00000;2.76034;1
 36.26519;  6.27900;    -0.35284;100.00000;150.00000;2.76045;1
 36.30439;  6.31800;    -0.35281;100.00000;150.00000;2.76056;1
 36.34359;  6.35700;    -0.35278;100.00000;150.00000;2.76066;1
 36.38280;  6.39600;    -0.35247;100.00000;150.00000;2.76077;1
 36.42201;  6.43500;    -0.35305;100.00000;150.00000;2.76088;1
 36.46122;  6.47400;    -0.35320;100.00000;150.00000;2.76098;1
 36.50044;  6.51300;    -0.35343;100.00000;150.00000;2.76109;1
 36.53970;  6.55200;    -0.35362;100.00000;150.00000;2.76119;1
 36.57897;  6.59100;    -0.35342;100.00000;150.00000;2.76130;1
 36.61821;  6.63000;    -0.35258;100.00000;150.00000;2.76141;1
 36.65749;  6.66900;    -0.35355;100.00000;150.00000;2.76151;1
 36.69676;  6.70800;    -0.35304;100.00000;150.00000;2.76162;1
 36.73605;  6.74700;    -0.35356;100.00000;150.00000;2.76172;1
 36.77534;  6.78600;    -0.35377;100.00000;150.00000;2.76183;1
 36.81462;  6.82500;    -0.35396;100.00000;150.00000;2.76194;1
 36.85393;  6.86400;    -0.35371;100.00000;150.00000;2.76204;1
 36.89322;  6.90300;    -0.35368;100.00000;150.00000;2.76215;1
 36.93251;  6.94200;    -0.35365;100.00000;150.00000;2.76225;1
 36.97182;  6.98100;    -0.35389;100.00000;150.00000;2.76236;1
 37.01114;  7.02000;    -0.35436;100.00000;150.00000;2.76246;1
 37.05046;  7.05900;    -0.35418;100.00000;150.00000;2.76257;1
 37.08979;  7.09800;    -0.35342;100.00000;150.00000;2.76268;1
 37.12911;  7.13700;    -0.35372;100.00000;150.00000;2.76278;1
 37.16843;  7.17600;    -0.35346;100.00000;150.00000;2.76289;1
 37.20775;  7.21500;    -0.35443;100.00000;150.00000;2.76299;1
 37.24708;  7.25400;    -0.35375;100.00000;150.00000;2.76310;1
 37.28643;  7.29300;    -0.35403;100.00000;150.00000;2.76321;1
 37.32578;  7.33200;    -0.35469;100.00000;150.00000;2.76331;1
 37.36514;  7.37100;    -0.35463;100.00000;150.00000;2.76342;1
 37.40451;  7.41000;    -0.35515;100.00000;150.00000;2.76352;1
 37.44387;  7.44900;    -0.35533;100.00000;150.00000;2.76363;1
 37.48325;  7.48800;    -0.35493;100.00000;150.00000;2.76373;1
 37.52263;  7.52700;    -0.35441;100.00000;150.00000;2.76384;1
 37.56202;  7.56600;    -0.35465;100.00000;150.00000;2.76395;1
 37.60140;  7.60500;    -0.35467;100.00000;150.00000;2.76405;1
 37.64079;  7.64400;    -0.35508;100.00000;150.00000;2.76416;1
 37.68017;  7.68300;    -0.35430;100.00000;150.00000;2.76426;1
 37.71955;  7.72200;    -0.35437;100.00000;150.00000;2.76437;1
 37.75891;  7.76100;    -0.35461;100.00000;150.00000;2.76447;1
 37.79827;  7.80000;    -0.35507;100.00000;150.00000;2.76458;1
 37.83765;  7.83900;    -0.35460;100.00000;150.00000;2.76468;1
 37.87702;  7.87800;    -0.35525;100.00000;150.00000;2.76479;1
 37.91637;  7.91700;    -0.35530;100.00000;150.00000;2.76489;1
 37.95569;  7.95600;    -0.35587;100.00000;150.00000;2.76500;1
 37.99501;  7.99500;    -0.35558;100.00000;150.00000;2.76510;1
 38.03431;  8.03400;    -0.35441;100.00000;150.00000;2.76521;1
 38.07357;  8.07300;    -0.35554;100.00000;150.00000;2.76532;1
 38.11284;  8.11200;    -0.35581;100.00000;150.00000;2.76542;1
 38.15211;  8.15100;    -0.35601;100.00000;150.00000;2.76552;1
 38.19138;  8.19000;    -0.35565;100.00000;150.00000;2.76563;1
 38.23066;  8.22900;    -0.35574;100.00000;150.00000;2.76573;1
 38.26989;  8.26800;    -0.35563;100.00000;150.00000;2.76584;1
 38.30911;  8.30700;    -0.35503;100.00000;150.00000;2.76594;1
 38.34831;  8.34600;    -0.35561;100.00000;150.00000;2.76605;1
 38.38752;  8.38500;    -0.35506;100.00000;150.00000;2.76615;1
 38.42671;  8.42400;    -0.35558;100.00000;150.00000;2.76626;1
 38.46589;  8.46300;    -0.35555;100.00000;150.00000;2.76636;1
 38.50505;  8.50200;    -0.35522;100.00000;150.00000;2.76647;1
 38.54420;  8.54100;    -0.35573;100.00000;150.00000;2.76657;1
 38.58337;  8.58000;    -0.35557;100.00000;150.00000;2.76667;1
 38.62254;  8.61900;    -0.35598;100.00000;150.00000;2.76678;1
 38.66171;  8.65800;    -0.35626;100.00000;150.00000;2.76688;1
 38.70089;  8.69700;    -0.35615;100.00000;150.00000;2.76699;1
 38.74007;  8.73600;    -0.35566;100.00000;150.00000;2.76709;1
 38.77924;  8.77500;    -0.35608;100.00000;150.00000;2.76720;1
 38.81841;  8.81400;    -0.35693;100.00000;150.00000;2.76730;1
 38.85757;  8.85300;    -0.35657;100.00000;150.00000;2.76740;1
 38.89672;  8.89200;    -0.35697;100.00000;150.00000;2.76751;1
 38.93589;  8.93100;    -0.35633;100.00000;150.00000;2.76761;1
 38.97506;  8.97000;    -0.35659;100.00000;150.00000;2.76772;1
 39.01421;  9.00900;    -0.35689;100.00000;150.00000;2.76782;1
 39.05337;  9.04800;    -0.35674;100.00000;150.00000;2.76792;1
 39.09254;  9.08700;    -0.35661;100.00000;150.00000;2.76803;1
 39.13171;  9.12600;    -0.35625;100.00000;150.00000;2.76813;1
 39.17088;  9.16500;    -0.35644;100.00000;150.00000;2.76823;1
 39.21004;  9.20400;    -0.35686;100.00000;150.00000;2.76834;1
 39.24917;  9.24300;    -0.35746;100.00000;150.00000;2.76844;1
 39.28832;  9.28200;    -0.35744;100.00000;150.00000;2.76855;1
 39.32746;  9.32100;    -0.35731;100.00000;150.00000;2.76865;1
 39.36660;  9.36000;    -0.35717;100.00000;150.00000;2.76875;1
 39.40572;  9.39900;    -0.35648;100.00000;150.00000;2.76886;1
 39.44484;  9.43800;    -0.35698;100.00000;150.00000;2.76896;1
 39.48395;  9.47700;    -0.35785;100.00000;150.00000;2.76906;1
 39.52305;  9.51600;    -0.35759;100.00000;150.00000;2.76917;1
 39.56217;  9.55500;    -0.35735;100.00000;150.00000;2.76927;1
 39.60129;  9.59400;    -0.35732;100.00000;150.00000;2.76937;1
 39.64041;  9.63300;    -0.35783;100.00000;150.00000;2.76948;1
 39.67952;  9.67200;    -0.35801;100.00000;150.00000;2.76958;1
 39.71859;  9.71100;    -0.35821;100.00000;150.00000;2.76968;1
 39.75769;  9.75000;    -0.35818;100.00000;150.00000;2.76979;1
 39.79680;  9.78900;    -0.35847;100.00000;150.00000;2.76989;1
 39.83589;  9.82800;    -0.35778;100.00000;150.00000;2.76999;1
 39.87498;  9.86700;    -0.35777;100.00000;150.00000;2.77010;1
 39.91407;  9.90600;    -0.35781;100.00000;150.00000;2.77020;1
 39.95317;  9.94500;    -0.35825;100.00000;150.00000;2.77030;1
 39.99227;  9.98400;    -0.35768;100.00000;150.00000;2.77041;1
 40.03135; 10.02300;    -0.35786;100.00000;150.00000;2.77051;1
 40.07042; 10.06200;    -0.35803;100.00000;150.00000;2.77061;1
 40.10949; 10.10100;    -0.35809;100.00000;150.00000;2.77071;1
 40.14854; 10.14000;    -0.35800;100.00000;150.00000;2.77082;1
 40.18759; 10.17900;    -0.35836;100.00000;150.00000;2.77092;1
 40.22662; 10.21800;    -0.35833;100.00000;150.00000;2.77102;1
 40.26568; 10.25700;    -0.35933;100.00000;150.00000;2.77112;1
 40.30474; 10.29600;    -0.35942;100.00000;150.00000;2.77123;1
 40.34378; 10.33500;    -0.35949;100.00000;150.00000;2.77133;1
 40.38284; 10.37400;    -0.35879;100.00000;150.00000;2.77143;1
 40.42190; 10.41300;    -0.35953;100.00000;150.00000;2.77153;1
 40.46099; 10.45200;    -0.35926;100.00000;150.00000;2.77164;1
 40.50008; 10.49100;    -0.35846;100.00000;150.00000;2.77174;1
 40.53918; 10.53000;    -0.35923;100.00000;150.00000;2.77184;1
 40.57828; 10.56900;    -0.35964;100.00000;150.00000;2.77194;1
 40.61737; 10.60800;    -0.35974;100.00000;150.00000;2.77205;1
 40.65646; 10.64700;    -0.35969;100.00000;150.00000;2.77215;1
 40.69553; 10.68600;    -0.35939;100.00000;150.00000;2.77225;1
 40.73461; 10.72500;    -0.35897;100.00000;150.00000;2.77235;1
 40.77370; 10.76400;    -0.35949;100.00000;150.00000;2.77246;1
 40.81279; 10.80300;    -0.35957;100.00000;150.00000;2.77256;1
 40.85189; 10.84200;    -0.35921;100.00000;150.00000;2.77266;1
 40.89098; 10.88100;    -0.36001;100.00000;150.00000;2.77276;1
 40.93006; 10.92000;    -0.35970;100.00000;150.00000;2.77287;1
 40.96915; 10.95900;    -0.35992;100.00000;150.00000;2.77297;1
 41.00822; 10.99800;    -0.36050;100.00000;150.00000;2.77307;1
 41.04730; 11.03700;    -0.36014;100.00000;150.00000;2.77317;1
 41.08638; 11.07600;    -0.35980;100.00000;150.00000;2.77327;1
 41.12544; 11.11500;    -0.36043;100.00000;150.00000;2.77338;1
 41.16450; 11.15400;    -0.36049;100.00000;150.00000;2.77348;1
 41.20356; 11.19300;    -0.35935;100.00000;150.00000;2.77358;1
 41.24262; 11.23200;    -0.35979;100.00000;150.00000;2.77368;1
 41.28166; 11.27100;    -0.35980;100.00000;150.00000;2.77378;1
 41.32071; 11.31000;    -0.36017;100.00000;150.00000;2.77389;1
 41.35973; 11.34900;    -0.36009;100.00000;150.00000;2.77399;1
 41.39876; 11.38800;    -0.36120;100.00000;150.00000;2.77409;1
 41.43778; 11.42700;    -0.36051;100.00000;150.00000;2.77419;1
 41.47681; 11.46600;    -0.35955;100.00000;150.00000;2.77429;1
 41.51583; 11.50500;    -0.36035;100.00000;150.00000;2.77439;1
 41.55484; 11.54400;    -0.35992;100.00000;150.00000;2.77450;1
 41.59386; 11.58300;    -0.35996;100.00000;150.00000;2.77460;1
 41.63288; 11.62200;    -0.36016;100.00000;150.00000;2.77470;1
 41.67189; 11.66100;    -0.36012;100.00000;150.00000;2.77480;1
 41.71093; 11.70000;    -0.36107;100.00000;150.00000;2.77490;1
 41.74996; 11.73900;    -0.36121;100.00000;150.00000;2.77500;1
 41.78897; 11.77800;    -0.36102;100.00000;150.00000;2.77510;1
 41.82798; 11.81700;    -0.36153;100.00000;150.00000;2.77521;1
 41.86699; 11.85600;    -0.36194;100.00000;150.00000;2.77531;1
 41.90601; 11.89500;    -0.36126;100.00000;150.00000;2.77541;1
 41.94503; 11.93400;    -0.36118;100.00000;150.00000;2.77551;1
 41.98407; 11.97300;    -0.36163;100.00000;150.00000;2.77561;1
 42.02311; 12.01200;    -0.36073;100.00000;150.00000;2.77571;1
 42.06216; 12.05100;    -0.36114;100.00000;150.00000;2.77581;1
 42.10122; 12.09000;    -0.36144;100.00000;150.00000;2.77592;1
 42.14027; 12.12900;    -0.36090;100.00000;150.00000;2.77602;1
 42.17934; 12.16800;    -0.36104;100.00000;150.00000;2.77612;1
 42.21843; 12.20700;    -0.36124;100.00000;150.00000;2.77622;1
 42.25750; 12.24600;    -0.36132;100.00000;150.00000;2.77632;1
 42.29659; 12.28500;    -0.36173;100.00000;150.00000;2.77642;1
 42.33571; 12.32400;    -0.36158;100.00000;150.00000;2.77652;1
 42.37482; 12.36300;    -0.36167;100.00000;150.00000;2.77662;1
 42.41391; 12.40200;    -0.36153;100.00000;150.00000;2.77672;1
 42.45302; 12.44100;    -0.36227;100.00000;150.00000;2.77683;1
 42.49210; 12.48000;    -0.36180;100.00000;150.00000;2.77693;1
 42.53116; 12.51900;    -0.36210;100.00000;150.00000;2.77703;1
 42.57021; 12.55800;    -0.36217;100.00000;150.00000;2.77713;1
 42.60924; 12.59700;    -0.36226;100.00000;150.00000;2.77723;1
 42.64823; 12.63600;    -0.36184;100.00000;150.00000;2.77733;1
 42.68723; 12.67500;    -0.36220;100.00000;150.00000;2.77743;1
 42.72620; 12.71400;    -0.36207;100.00000;150.00000;2.77753;1
 42.76517; 12.75300;    -0.36193;100.00000;150.00000;2.77763;1
 42.80412; 12.79200;    -0.36168;100.00000;150.00000;2.77773;1
 42.84307; 12.83100;    -0.36242;100.00000;150.00000;2.77783;1
 42.88203; 12.87000;    -0.36194;100.00000;150.00000;2.77793;1
 42.92099; 12.90900;    -0.36224;100.00000;150.00000;2.77803;1
 42.95996; 12.94800;    -0.36222;100.00000;150.00000;2.77813;1
 42.99893; 12.98700;    -0.36338;100.00000;150.00000;2.77823;1
 43.03792; 13.02600;    -0.36258;100.00000;150.00000;2.77833;1
 43.07692; 13.06500;    -0.36278;100.00000;150.00000;2.77843;1
 43.11592; 13.10400;    -0.36284;100.00000;150.00000;2.77853;1
 43.15493; 13.14300;    -0.36305;100.00000;150.00000;2.77863;1
 43.19395; 13.18200;    -0.36355;100.00000;150.00000;2.77873;1
 43.23297; 13.22100;    -0.36309;100.00000;150.00000;2.77884;1
 43.27202; 13.26000;    -0.36361;100.00000;150.00000;2.77894;1
 43.31107; 13.29900;    -0.36357;100.00000;150.00000;2.77904;1
 43.35013; 13.33800;    -0.36322;100.00000;150.00000;2.77914;1
 43.38921; 13.37700;    -0.36318;100.00000;150.00000;2.77924;1
 43.42831; 13.41600;    -0.36319;100.00000;150.00000;2.77934;1
 43.46739; 13.45500;    -0.36335;100.00000;150.00000;2.77944;1
 43.50649; 13.49400;    -0.36398;100.00000;150.00000;2.77954;1
 43.54561; 13.53300;    -0.36394;100.00000;150.00000;2.77964;1
 43.58473; 13.57200;    -0.36357;100.00000;150.00000;2.77974;1
 43.62384; 13.61100;    -0.36396;100.00000;150.00000;2.77984;1
