#EXPORTTYPE:DATA ALL
#FILE:Mel_m=4.28ìã_30-600-20 C_3Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:01
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:17.06.2026 14:00
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:òèãåëü:  m=23,85 ìã  çàïðåññîâàí  äî ýêñïåð. m=46,05 ìã
#SAMPLE:Mel
#SAMPLE MASS /mg:4.28
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30°C/3,0(K/min)/600°C/30,0(K/min)/20°C/
#SEGMENT:S1-2/2
#SEG. 1:30°C/3,0(K/min)/600°C
#SEG. 2:600°C/30,0(K/min)/20°C

##Temp./°C;Time/min;DSC/(mW/mg);Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 35.85638;  1.90500;    -0.18532;100.00000;150.00000;2.75934;1
 35.90191;  1.92000;    -0.18562;100.00000;150.00000;2.75947;1
 35.94717;  1.93500;    -0.18573;100.00000;150.00000;2.75959;1
 35.99221;  1.95000;    -0.18603;100.00000;150.00000;2.75971;1
 36.03705;  1.96500;    -0.18608;100.00000;150.00000;2.75983;1
 36.08165;  1.98000;    -0.18619;100.00000;150.00000;2.75995;1
 36.12609;  1.99500;    -0.18643;100.00000;150.00000;2.76007;1
 36.17034;  2.01000;    -0.18661;100.00000;150.00000;2.76019;1
 36.21440;  2.02500;    -0.18659;100.00000;150.00000;2.76031;1
 36.25829;  2.04000;    -0.18676;100.00000;150.00000;2.76043;1
 36.30204;  2.05500;    -0.18700;100.00000;150.00000;2.76055;1
 36.34563;  2.07000;    -0.18750;100.00000;150.00000;2.76067;1
 36.38902;  2.08500;    -0.18774;100.00000;150.00000;2.76079;1
 36.43232;  2.10000;    -0.18766;100.00000;150.00000;2.76090;1
 36.47550;  2.11500;    -0.18764;100.00000;150.00000;2.76102;1
 36.51856;  2.13000;    -0.18768;100.00000;150.00000;2.76114;1
 36.56152;  2.14500;    -0.18792;100.00000;150.00000;2.76125;1
 36.60432;  2.16000;    -0.18816;100.00000;150.00000;2.76137;1
 36.64702;  2.17500;    -0.18840;100.00000;150.00000;2.76148;1
 36.68966;  2.19000;    -0.18826;100.00000;150.00000;2.76160;1
 36.73218;  2.20500;    -0.18856;100.00000;150.00000;2.76171;1
 36.77464;  2.22000;    -0.18854;100.00000;150.00000;2.76183;1
 36.81704;  2.23500;    -0.18891;100.00000;150.00000;2.76194;1
 36.85939;  2.25000;    -0.18902;100.00000;150.00000;2.76206;1
 36.90167;  2.26500;    -0.18965;100.00000;150.00000;2.76217;1
 36.94389;  2.28000;    -0.18963;100.00000;150.00000;2.76228;1
 36.98611;  2.29500;    -0.18942;100.00000;150.00000;2.76240;1
 37.02829;  2.31000;    -0.18921;100.00000;150.00000;2.76251;1
 37.07042;  2.32500;    -0.18932;100.00000;150.00000;2.76262;1
 37.11253;  2.34000;    -0.18943;100.00000;150.00000;2.76274;1
 37.15462;  2.35500;    -0.18954;100.00000;150.00000;2.76285;1
 37.19672;  2.37000;    -0.18991;100.00000;150.00000;2.76296;1
 37.23878;  2.38500;    -0.19009;100.00000;150.00000;2.76308;1
 37.28086;  2.40000;    -0.18994;100.00000;150.00000;2.76319;1
 37.32297;  2.41500;    -0.19024;100.00000;150.00000;2.76330;1
 37.36506;  2.43000;    -0.19016;100.00000;150.00000;2.76342;1
 37.40716;  2.44500;    -0.19047;100.00000;150.00000;2.76353;1
 37.44928;  2.46000;    -0.19013;100.00000;150.00000;2.76364;1
 37.49142;  2.47500;    -0.19017;100.00000;150.00000;2.76376;1
 37.53358;  2.49000;    -0.19028;100.00000;150.00000;2.76387;1
 37.57579;  2.50500;    -0.19033;100.00000;150.00000;2.76398;1
 37.61801;  2.52000;    -0.19031;100.00000;150.00000;2.76410;1
 37.66029;  2.53500;    -0.19055;100.00000;150.00000;2.76421;1
 37.70258;  2.55000;    -0.19086;100.00000;150.00000;2.76432;1
 37.74493;  2.56500;    -0.19084;100.00000;150.00000;2.76444;1
 37.78729;  2.58000;    -0.19088;100.00000;150.00000;2.76455;1
 37.82972;  2.59500;    -0.19099;100.00000;150.00000;2.76466;1
 37.87220;  2.61000;    -0.19078;100.00000;150.00000;2.76478;1
 37.91472;  2.62500;    -0.19064;100.00000;150.00000;2.76489;1
 37.95730;  2.64000;    -0.19068;100.00000;150.00000;2.76500;1
 37.99990;  2.65500;    -0.19079;100.00000;150.00000;2.76512;1
 38.04255;  2.67000;    -0.19084;100.00000;150.00000;2.76523;1
 38.08528;  2.68500;    -0.19063;100.00000;150.00000;2.76535;1
 38.12804;  2.70000;    -0.19074;100.00000;150.00000;2.76546;1
 38.17087;  2.71500;    -0.19104;100.00000;150.00000;2.76557;1
 38.21376;  2.73000;    -0.19089;100.00000;150.00000;2.76569;1
 38.25672;  2.74500;    -0.19133;100.00000;150.00000;2.76580;1
 38.29974;  2.76000;    -0.19125;100.00000;150.00000;2.76592;1
 38.34282;  2.77500;    -0.19148;100.00000;150.00000;2.76603;1
 38.38595;  2.79000;    -0.19140;100.00000;150.00000;2.76615;1
 38.42914;  2.80500;    -0.19119;100.00000;150.00000;2.76626;1
 38.47242;  2.82000;    -0.19091;100.00000;150.00000;2.76638;1
 38.51576;  2.83500;    -0.19109;100.00000;150.00000;2.76649;1
 38.55917;  2.85000;    -0.19094;100.00000;150.00000;2.76661;1
 38.60262;  2.86500;    -0.19105;100.00000;150.00000;2.76673;1
 38.64616;  2.88000;    -0.19129;100.00000;150.00000;2.76684;1
 38.68975;  2.89500;    -0.19133;100.00000;150.00000;2.76696;1
 38.73341;  2.91000;    -0.19125;100.00000;150.00000;2.76707;1
 38.77715;  2.92500;    -0.19130;100.00000;150.00000;2.76719;1
 38.82093;  2.94000;    -0.19134;100.00000;150.00000;2.76731;1
 38.86475;  2.95500;    -0.19184;100.00000;150.00000;2.76742;1
 38.90861;  2.97000;    -0.19176;100.00000;150.00000;2.76754;1
 38.95254;  2.98500;    -0.19180;100.00000;150.00000;2.76766;1
 38.99657;  3.00000;    -0.19172;100.00000;150.00000;2.76777;1
 39.04063;  3.01500;    -0.19183;100.00000;150.00000;2.76789;1
 39.08473;  3.03000;    -0.19194;100.00000;150.00000;2.76801;1
 39.12891;  3.04500;    -0.19198;100.00000;150.00000;2.76812;1
 39.17316;  3.06000;    -0.19203;100.00000;150.00000;2.76824;1
 39.21745;  3.07500;    -0.19182;100.00000;150.00000;2.76836;1
 39.26176;  3.09000;    -0.19186;100.00000;150.00000;2.76848;1
 39.30614;  3.10500;    -0.19223;100.00000;150.00000;2.76859;1
 39.35058;  3.12000;    -0.19221;100.00000;150.00000;2.76871;1
 39.39508;  3.13500;    -0.19213;100.00000;150.00000;2.76883;1
 39.43962;  3.15000;    -0.19191;100.00000;150.00000;2.76895;1
 39.48415;  3.16500;    -0.19177;100.00000;150.00000;2.76906;1
 39.52872;  3.18000;    -0.19181;100.00000;150.00000;2.76918;1
 39.57336;  3.19500;    -0.19199;100.00000;150.00000;2.76930;1
 39.61803;  3.21000;    -0.19177;100.00000;150.00000;2.76942;1
 39.66275;  3.22500;    -0.19182;100.00000;150.00000;2.76954;1
 39.70752;  3.24000;    -0.19186;100.00000;150.00000;2.76965;1
 39.75233;  3.25500;    -0.19217;100.00000;150.00000;2.76977;1
 39.79717;  3.27000;    -0.19228;100.00000;150.00000;2.76989;1
 39.84207;  3.28500;    -0.19226;100.00000;150.00000;2.77001;1
 39.88698;  3.30000;    -0.19211;100.00000;150.00000;2.77013;1
 39.93194;  3.31500;    -0.19209;100.00000;150.00000;2.77025;1
 39.97697;  3.33000;    -0.19207;100.00000;150.00000;2.77036;1
 40.02199;  3.34500;    -0.19179;100.00000;150.00000;2.77048;1
 40.06708;  3.36000;    -0.19210;100.00000;150.00000;2.77060;1
 40.11222;  3.37500;    -0.19221;100.00000;150.00000;2.77072;1
 40.15737;  3.39000;    -0.19225;100.00000;150.00000;2.77084;1
 40.20256;  3.40500;    -0.19230;100.00000;150.00000;2.77096;1
 40.24778;  3.42000;    -0.19221;100.00000;150.00000;2.77108;1
 40.29301;  3.43500;    -0.19219;100.00000;150.00000;2.77120;1
 40.33829;  3.45000;    -0.19237;100.00000;150.00000;2.77132;1
 40.38358;  3.46500;    -0.19222;100.00000;150.00000;2.77143;1
 40.42889;  3.48000;    -0.19226;100.00000;150.00000;2.77155;1
 40.47421;  3.49500;    -0.19237;100.00000;150.00000;2.77167;1
 40.51956;  3.51000;    -0.19255;100.00000;150.00000;2.77179;1
 40.56496;  3.52500;    -0.19266;100.00000;150.00000;2.77191;1
 40.61037;  3.54000;    -0.19251;100.00000;150.00000;2.77203;1
 40.65581;  3.55500;    -0.19262;100.00000;150.00000;2.77215;1
 40.70123;  3.57000;    -0.19273;100.00000;150.00000;2.77227;1
 40.74667;  3.58500;    -0.19271;100.00000;150.00000;2.77239;1
 40.79213;  3.60000;    -0.19249;100.00000;150.00000;2.77251;1
 40.83758;  3.61500;    -0.19254;100.00000;150.00000;2.77262;1
 40.88308;  3.63000;    -0.19239;100.00000;150.00000;2.77274;1
 40.92860;  3.64500;    -0.19237;100.00000;150.00000;2.77286;1
 40.97412;  3.66000;    -0.19280;100.00000;150.00000;2.77298;1
 41.01964;  3.67500;    -0.19265;100.00000;150.00000;2.77310;1
 41.06517;  3.69000;    -0.19289;100.00000;150.00000;2.77322;1
 41.11071;  3.70500;    -0.19300;100.00000;150.00000;2.77334;1
 41.15621;  3.72000;    -0.19266;100.00000;150.00000;2.77346;1
 41.20174;  3.73500;    -0.19245;100.00000;150.00000;2.77358;1
 41.24730;  3.75000;    -0.19269;100.00000;150.00000;2.77369;1
 41.29287;  3.76500;    -0.19280;100.00000;150.00000;2.77381;1
 41.33843;  3.78000;    -0.19290;100.00000;150.00000;2.77393;1
 41.38396;  3.79500;    -0.19269;100.00000;150.00000;2.77405;1
 41.42948;  3.81000;    -0.19267;100.00000;150.00000;2.77417;1
 41.47502;  3.82500;    -0.19265;100.00000;150.00000;2.77429;1
 41.52061;  3.84000;    -0.19283;100.00000;150.00000;2.77441;1
 41.56620;  3.85500;    -0.19306;100.00000;150.00000;2.77453;1
 41.61179;  3.87000;    -0.19298;100.00000;150.00000;2.77464;1
 41.65736;  3.88500;    -0.19303;100.00000;150.00000;2.77476;1
 41.70294;  3.90000;    -0.19294;100.00000;150.00000;2.77488;1
 41.74853;  3.91500;    -0.19273;100.00000;150.00000;2.77500;1
 41.79411;  3.93000;    -0.19271;100.00000;150.00000;2.77512;1
 41.83963;  3.94500;    -0.19314;100.00000;150.00000;2.77524;1
 41.88517;  3.96000;    -0.19293;100.00000;150.00000;2.77535;1
 41.93071;  3.97500;    -0.19285;100.00000;150.00000;2.77547;1
 41.97625;  3.99000;    -0.19283;100.00000;150.00000;2.77559;1
 42.02176;  4.00500;    -0.19345;100.00000;150.00000;2.77571;1
 42.06729;  4.02000;    -0.19272;100.00000;150.00000;2.77583;1
 42.11279;  4.03500;    -0.19322;100.00000;150.00000;2.77594;1
 42.15829;  4.05000;    -0.19249;100.00000;150.00000;2.77606;1
 42.20379;  4.06500;    -0.19331;100.00000;150.00000;2.77618;1
 42.24928;  4.08000;    -0.19335;100.00000;150.00000;2.77630;1
 42.29476;  4.09500;    -0.19333;100.00000;150.00000;2.77642;1
 42.34022;  4.11000;    -0.19331;100.00000;150.00000;2.77653;1
 42.38569;  4.12500;    -0.19317;100.00000;150.00000;2.77665;1
 42.43114;  4.14000;    -0.19295;100.00000;150.00000;2.77677;1
 42.47657;  4.15500;    -0.19306;100.00000;150.00000;2.77689;1
 42.52204;  4.17000;    -0.19330;100.00000;150.00000;2.77700;1
 42.56749;  4.18500;    -0.19341;100.00000;150.00000;2.77712;1
 42.61290;  4.20000;    -0.19352;100.00000;150.00000;2.77724;1
 42.65830;  4.21500;    -0.19350;100.00000;150.00000;2.77736;1
 42.70371;  4.23000;    -0.19367;100.00000;150.00000;2.77747;1
 42.74912;  4.24500;    -0.19353;100.00000;150.00000;2.77759;1
 42.79452;  4.26000;    -0.19357;100.00000;150.00000;2.77771;1
 42.83991;  4.27500;    -0.19368;100.00000;150.00000;2.77782;1
 42.88530;  4.29000;    -0.19385;100.00000;150.00000;2.77794;1
 42.93067;  4.30500;    -0.19390;100.00000;150.00000;2.77806;1
 42.97602;  4.32000;    -0.19407;100.00000;150.00000;2.77817;1
 43.02136;  4.33500;    -0.19405;100.00000;150.00000;2.77829;1
 43.06671;  4.35000;    -0.19423;100.00000;150.00000;2.77841;1
 43.11205;  4.36500;    -0.19427;100.00000;150.00000;2.77852;1
 43.15739;  4.38000;    -0.19419;100.00000;150.00000;2.77864;1
 43.20272;  4.39500;    -0.19442;100.00000;150.00000;2.77876;1
 43.24801;  4.41000;    -0.19434;100.00000;150.00000;2.77887;1
 43.29330;  4.42500;    -0.19426;100.00000;150.00000;2.77899;1
 43.33858;  4.44000;    -0.19443;100.00000;150.00000;2.77911;1
 43.38383;  4.45500;    -0.19448;100.00000;150.00000;2.77922;1
 43.42908;  4.47000;    -0.19433;100.00000;150.00000;2.77934;1
 43.47432;  4.48500;    -0.19450;100.00000;150.00000;2.77945;1
 43.51955;  4.50000;    -0.19461;100.00000;150.00000;2.77957;1
 43.56479;  4.51500;    -0.19472;100.00000;150.00000;2.77969;1
 43.61000;  4.53000;    -0.19496;100.00000;150.00000;2.77980;1
 43.65520;  4.54500;    -0.19475;100.00000;150.00000;2.77992;1
 43.70039;  4.56000;    -0.19473;100.00000;150.00000;2.78003;1
 43.74557;  4.57500;    -0.19484;100.00000;150.00000;2.78015;1
 43.79073;  4.59000;    -0.19424;100.00000;150.00000;2.78026;1
 43.83589;  4.60500;    -0.19441;100.00000;150.00000;2.78038;1
 43.88106;  4.62000;    -0.19459;100.00000;150.00000;2.78050;1
 43.92624;  4.63500;    -0.19495;100.00000;150.00000;2.78061;1
 43.97137;  4.65000;    -0.19544;100.00000;150.00000;2.78073;1
 44.01650;  4.66500;    -0.19549;100.00000;150.00000;2.78084;1
 44.06165;  4.68000;    -0.19534;100.00000;150.00000;2.78096;1
 44.10678;  4.69500;    -0.19539;100.00000;150.00000;2.78107;1
 44.15188;  4.71000;    -0.19530;100.00000;150.00000;2.78119;1
 44.19698;  4.72500;    -0.19529;100.00000;150.00000;2.78130;1
 44.24209;  4.74000;    -0.19552;100.00000;150.00000;2.78142;1
 44.28719;  4.75500;    -0.19557;100.00000;150.00000;2.78153;1
 44.33230;  4.77000;    -0.19549;100.00000;150.00000;2.78165;1
 44.37739;  4.78500;    -0.19547;100.00000;150.00000;2.78176;1
 44.42249;  4.80000;    -0.19570;100.00000;150.00000;2.78188;1
 44.46758;  4.81500;    -0.19588;100.00000;150.00000;2.78199;1
 44.51263;  4.83000;    -0.19554;100.00000;150.00000;2.78211;1
 44.55764;  4.84500;    -0.19558;100.00000;150.00000;2.78222;1
 44.60263;  4.86000;    -0.19556;100.00000;150.00000;2.78233;1
 44.64766;  4.87500;    -0.19580;100.00000;150.00000;2.78245;1
 44.69269;  4.89000;    -0.19604;100.00000;150.00000;2.78256;1
 44.73772;  4.90500;    -0.19621;100.00000;150.00000;2.78268;1
 44.78272;  4.92000;    -0.19613;100.00000;150.00000;2.78279;1
 44.82772;  4.93500;    -0.19579;100.00000;150.00000;2.78291;1
 44.87271;  4.95000;    -0.19603;100.00000;150.00000;2.78302;1
 44.91768;  4.96500;    -0.19601;100.00000;150.00000;2.78313;1
 44.96266;  4.98000;    -0.19586;100.00000;150.00000;2.78325;1
 45.00766;  4.99500;    -0.19597;100.00000;150.00000;2.78336;1
 45.05266;  5.01000;    -0.19595;100.00000;150.00000;2.78348;1
 45.09766;  5.02500;    -0.19600;100.00000;150.00000;2.78359;1
 45.14265;  5.04000;    -0.19591;100.00000;150.00000;2.78370;1
 45.18764;  5.05500;    -0.19602;100.00000;150.00000;2.78382;1
 45.23262;  5.07000;    -0.19619;100.00000;150.00000;2.78393;1
 45.27761;  5.08500;    -0.19618;100.00000;150.00000;2.78405;1
 45.32262;  5.10000;    -0.19654;100.00000;150.00000;2.78416;1
 45.36762;  5.11500;    -0.19671;100.00000;150.00000;2.78427;1
 45.41262;  5.13000;    -0.19657;100.00000;150.00000;2.78439;1
 45.45763;  5.14500;    -0.19642;100.00000;150.00000;2.78450;1
 45.50266;  5.16000;    -0.19653;100.00000;150.00000;2.78461;1
 45.54766;  5.17500;    -0.19645;100.00000;150.00000;2.78473;1
 45.59266;  5.19000;    -0.19623;100.00000;150.00000;2.78484;1
 45.63765;  5.20500;    -0.19628;100.00000;150.00000;2.78495;1
 45.68264;  5.22000;    -0.19671;100.00000;150.00000;2.78507;1
 45.72764;  5.23500;    -0.19669;100.00000;150.00000;2.78518;1
